주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,428,517,652,475,492
영업이익,-80,-81,10,-112,-82
영업이익(발표기준),-80,-81,10,-112,-82
세전계속사업이익,-107,-114,-47,-258,-150
당기순이익,-113,-111,-48,-267,-150
  당기순이익(지배),-113,-111,-48,-266,-133
  당기순이익(비지배),0,0,0,0,-17
자산총계,"1,373","1,513","1,565","1,246","1,196"
부채총계,811,"1,008",904,819,827
자본총계,562,505,662,428,369
  자본총계(지배),562,504,661,428,335
  자본총계(비지배),1,1,0,0,34
자본금,91,108,160,164,164
영업활동현금흐름,-15,-105,-35,6,-12
투자활동현금흐름,0,-88,18,-13,32
재무활동현금흐름,15,223,31,-38,29
CAPEX,16,9,2,2,2
FCF,-31,-114,-38,3,-14
이자발생부채,657,821,663,607,608
영업이익률,-18.67,-15.58,1.51,-23.57,-16.70
순이익률,-26.48,-21.50,-7.43,-56.11,-30.46
ROE(%),-19.80,-20.84,-8.25,-48.93,-34.88
ROA(%),-7.98,-7.70,-3.15,-18.97,-12.28
부채비율,144.26,199.67,136.62,191.35,224.43
자본유보율,502.19,358.64,308.25,149.48,46.89
EPS(원),-150,-111,-37,-165,-81
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),650,486,424,269,210
PBR(배),0.38,1.65,0.94,1.84,2.37
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"91,000,000","108,455,315","160,428,627","163,761,009","163,761,009"
