주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,045",734,602,"1,088","3,101"
영업이익,228,118,37,108,245
영업이익(발표기준),228,118,37,108,245
세전계속사업이익,229,158,58,406,357
당기순이익,186,133,53,406,273
  당기순이익(지배),186,133,55,415,232
  당기순이익(비지배),,0,-2,-9,41
자산총계,"1,405","1,436","1,501","4,937","5,347"
부채총계,205,137,149,"2,775","2,891"
자본총계,"1,200","1,298","1,351","2,162","2,456"
  자본총계(지배),"1,200","1,293","1,349","1,821","2,040"
  자본총계(비지배),,,3,341,416
자본금,41,41,41,44,44
영업활동현금흐름,302,67,46,245,177
투자활동현금흐름,-298,27,-82,-531,-316
재무활동현금흐름,-53,-36,-2,752,-10
CAPEX,92,29,103,460,311
FCF,210,38,-57,-216,-134
이자발생부채,40,41,44,"1,472","1,469"
영업이익률,21.79,16.08,6.07,9.92,7.89
순이익률,17.77,18.05,8.80,37.34,8.80
ROE(%),16.91,10.65,4.15,26.21,12.02
ROA(%),13.87,9.33,3.61,12.62,5.31
부채비율,17.11,10.59,11.06,128.34,117.70
자본유보율,"2,845.32","3,101.75","3,235.78","4,302.78","4,801.92"
EPS(원),457,322,133,997,531
PER(배),11.41,7.43,31.85,6.61,12.07
BPS(원),"2,926","3,179","3,315","4,412","4,943"
PBR(배),1.78,0.75,1.28,1.49,1.30
현금DPS(원),56,0,0,50,50
현금배당수익률,1.07,0.00,0.00,0.76,0.78
현금배당성향(%),12.36,0.00,0.00,4.97,8.89
발행주식수(보통주),"41,251,685","41,251,685","41,251,685","43,692,624","43,692,624"
