주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"8,241","9,187","9,523","9,257","10,176"
영업이익,364,298,305,93,64
영업이익(발표기준),364,298,305,93,64
세전계속사업이익,309,215,198,85,-4
당기순이익,255,187,142,62,-1
  당기순이익(지배),197,148,107,42,-11
  당기순이익(비지배),58,39,35,20,9
자산총계,"4,668","5,194","5,380","5,888","6,455"
부채총계,"3,021","3,369","3,479","3,935","4,525"
자본총계,"1,647","1,826","1,902","1,953","1,929"
  자본총계(지배),"1,246","1,390","1,434","1,464","1,429"
  자본총계(비지배),400,,468,490,500
자본금,74,77,77,77,77
영업활동현금흐름,-169,345,-702,-163,51
투자활동현금흐름,-14,-28,-40,-66,-66
재무활동현금흐름,63,3,-24,536,172
CAPEX,21,19,45,35,56
FCF,-190,325,-747,-198,-5
이자발생부채,"1,470","1,520","1,629","2,248","2,499"
영업이익률,4.41,3.25,3.21,1.01,0.63
순이익률,3.09,2.04,1.49,0.67,-0.01
ROE(%),17.45,11.25,7.57,2.86,-0.73
ROA(%),5.67,3.80,2.68,1.10,-0.02
부채비율,183.48,184.50,182.93,201.43,234.55
자본유보율,"1,612.31","1,731.21","1,853.70","1,891.97","1,847.50"
EPS(원),"1,413",965,694,270,-68
PER(배),7.89,10.89,16.85,59.34,N/A
BPS(원),"8,704","9,312","9,907","10,112","9,973"
PBR(배),1.28,1.13,1.18,1.58,1.09
현금DPS(원),100,100,130,130,130
현금배당수익률,0.90,0.95,1.11,0.81,1.19
현금배당성향(%),7.27,10.06,17.62,45.35,-177.10
발행주식수(보통주),"14,785,790","15,391,605","15,391,605","15,391,605","15,391,605"
