주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,835","1,586","1,187","1,138","1,436"
영업이익,86,67,-51,-47,10
영업이익(발표기준),86,67,-51,-47,10
세전계속사업이익,98,104,-58,-44,56
당기순이익,73,88,-54,-38,55
  당기순이익(지배),72,85,-59,-36,53
  당기순이익(비지배),0,3,6,-2,2
자산총계,"1,398","1,377","1,269","1,217","1,528"
부채총계,369,278,239,237,453
자본총계,"1,029","1,100","1,030",980,"1,075"
  자본총계(지배),"1,033","1,100","1,023",974,"1,062"
  자본총계(비지배),-4,,7,5,13
자본금,78,78,78,78,78
영업활동현금흐름,142,263,9,111,131
투자활동현금흐름,-122,-133,-44,-88,-196
재무활동현금흐름,-21,-108,-16,-1,100
CAPEX,67,104,125,47,137
FCF,75,158,-116,64,-6
이자발생부채,203,118,118,116,217
영업이익률,4.68,4.25,-4.27,-4.15,0.68
순이익률,3.97,5.55,-4.53,-3.32,3.81
ROE(%),7.11,7.97,-5.59,-3.58,5.22
ROA(%),5.17,6.34,-4.07,-3.04,3.99
부채비율,35.88,25.26,23.24,24.23,42.15
자본유보율,"1,264.19","1,353.32","1,258.18","1,217.22","1,289.00"
EPS(원),467,548,-383,-230,343
PER(배),9.26,5.21,N/A,N/A,11.35
BPS(원),"6,661","7,191","6,727","6,409","6,986"
PBR(배),0.65,0.40,0.41,0.44,0.56
현금DPS(원),80,80,0,0,50
현금배당수익률,1.85,2.80,0.00,0.00,1.29
현금배당성향(%),17.12,14.39,0.00,0.00,14.30
발행주식수(보통주),"15,508,143","15,508,143","15,508,143","15,508,143","15,508,143"
