주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,939","1,982","2,035","1,804","1,843"
영업이익,14,4,22,-21,11
영업이익(발표기준),14,4,22,-21,11
세전계속사업이익,42,55,52,11,31
당기순이익,35,45,23,44,27
  당기순이익(지배),35,45,23,44,27
  당기순이익(비지배),,,,,
자산총계,"1,314","1,295","1,329","1,364","1,433"
부채총계,279,214,252,239,247
자본총계,"1,035","1,080","1,077","1,125","1,186"
  자본총계(지배),"1,035","1,080","1,077","1,125","1,186"
  자본총계(비지배),,,,,
자본금,58,58,58,58,58
영업활동현금흐름,117,97,113,146,87
투자활동현금흐름,-59,-46,-56,-22,-190
재무활동현금흐름,-15,-7,-9,-13,-1
CAPEX,65,35,71,68,10
FCF,51,63,42,77,78
이자발생부채,0,0,1,1,5
영업이익률,0.71,0.22,1.10,-1.14,0.62
순이익률,1.81,2.26,1.14,2.46,1.48
ROE(%),3.41,4.23,2.15,4.03,2.35
ROA(%),2.67,3.43,1.76,3.29,1.94
부채비율,26.92,19.85,23.40,21.22,20.85
자본유보율,"1,680.20","1,737.51","1,727.22","1,799.54","1,852.09"
EPS(원),304,389,201,385,236
PER(배),25.80,15.04,29.63,32.20,45.31
BPS(원),"9,040","9,433","9,404","9,823","10,355"
PBR(배),0.87,0.62,0.63,1.26,1.03
현금DPS(원),65,65,100,50,100
현금배당수익률,0.83,1.11,1.68,0.40,0.93
현금배당성향(%),21.26,16.62,49.50,12.91,42.10
발행주식수(보통주),"11,520,000","11,520,000","11,520,000","11,520,000","11,520,000"
