주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,142","1,266","1,216","1,174","1,283"
영업이익,66,59,87,100,130
영업이익(발표기준),66,59,87,100,130
세전계속사업이익,118,64,87,98,119
당기순이익,161,51,70,76,93
  당기순이익(지배),161,51,70,76,93
  당기순이익(비지배),,,,,
자산총계,832,831,"1,249","1,359","1,328"
부채총계,259,207,575,593,525
자본총계,573,624,674,766,803
  자본총계(지배),573,624,674,766,803
  자본총계(비지배),,,,,
자본금,60,60,60,60,60
영업활동현금흐름,113,28,311,391,386
투자활동현금흐름,-99,-34,-164,-109,-30
재무활동현금흐름,-8,-14,-116,-252,-347
CAPEX,107,85,72,86,52
FCF,6,-57,239,305,335
이자발생부채,20,0,401,424,326
영업이익률,5.78,4.69,7.17,8.52,10.14
순이익률,14.11,4.03,5.79,6.47,7.26
ROE(%),32.45,8.53,10.85,10.56,11.87
ROA(%),20.50,6.14,6.77,5.83,6.93
부채비율,45.31,33.18,85.37,77.37,65.33
자본유보율,870.36,947.69,"1,022.03","1,096.40","1,204.07"
EPS(원),"1,348",427,589,636,779
PER(배),4.95,12.07,7.53,7.82,8.86
BPS(원),"4,925","5,220","5,635","6,408","7,213"
PBR(배),1.35,0.99,0.79,0.78,0.96
현금DPS(원),70,200,230,240,
현금배당수익률,1.05,3.88,5.19,4.83,
현금배당성향(%),5.05,46.86,39.05,37.74,
발행주식수(보통주),"11,954,227","11,954,227","11,954,227","11,954,227","11,954,227"
