주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,193","1,284","1,212","1,120",901
영업이익,-49,25,-88,-233,-125
영업이익(발표기준),-49,25,-88,-233,-125
세전계속사업이익,-47,25,-100,-249,-398
당기순이익,-99,36,-98,-248,-398
  당기순이익(지배),-99,36,-98,-248,-398
  당기순이익(비지배),,,,,
자산총계,991,"1,029","1,108","1,198",821
부채총계,280,159,330,332,342
자본총계,711,870,778,866,479
  자본총계(지배),711,870,778,866,479
  자본총계(비지배),,,,,
자본금,132,150,150,250,250
영업활동현금흐름,42,-22,-98,4,-22
투자활동현금흐름,-20,-12,-148,-338,20
재무활동현금흐름,-3,124,45,365,-8
CAPEX,25,16,74,32,8
FCF,16,-38,-172,-28,-30
이자발생부채,95,33,181,212,213
영업이익률,-4.14,1.97,-7.26,-20.84,-13.86
순이익률,-8.31,2.82,-8.11,-22.12,-44.16
ROE(%),-13.01,4.58,-11.92,-30.15,-59.16
ROA(%),-9.42,3.58,-9.19,-21.50,-39.41
부채비율,39.30,18.26,42.43,38.33,71.41
자본유보율,455.67,483.11,417.14,243.98,87.80
EPS(원),-287,102,-251,-547,-797
PER(배),N/A,36.85,N/A,N/A,N/A
BPS(원),"2,129","2,250","2,001","1,736",959
PBR(배),0.77,1.68,1.51,0.79,1.10
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"34,513,402","39,081,237","39,081,237","49,908,224","49,908,224"
