주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,240,215,303,200,157
영업이익,20,-31,-46,-99,-113
영업이익(발표기준),20,-31,-46,-99,-113
세전계속사업이익,24,-64,-48,-167,-97
당기순이익,21,-59,-51,-168,-97
  당기순이익(지배),22,-57,-51,-168,-97
  당기순이익(비지배),-1,-2,,,
자산총계,258,290,404,510,470
부채총계,135,93,259,408,326
자본총계,123,197,145,103,144
  자본총계(지배),118,197,145,103,144
  자본총계(비지배),5,,,,
자본금,9,31,62,74,87
영업활동현금흐름,-13,-39,-43,-94,-148
투자활동현금흐름,-22,-37,-121,-46,4
재무활동현금흐름,15,68,154,203,75
CAPEX,10,14,110,17,1
FCF,-23,-53,-154,-111,-149
이자발생부채,110,60,196,275,288
영업이익률,8.48,-14.33,-15.16,-49.44,-72.17
순이익률,8.58,-27.44,-16.98,-84.24,-62.13
ROE(%),24.72,-36.22,-30.05,-135.68,-79.13
ROA(%),8.64,-21.55,-14.83,-36.82,-19.87
부채비율,110.16,47.20,177.70,397.35,227.29
자본유보율,"1,195.41",594.96,168.82,31.88,58.48
EPS(원),247,-560,-418,"-1,266",-583
PER(배),22.36,N/A,N/A,N/A,N/A
BPS(원),"1,290","1,622","1,199",701,832
PBR(배),4.28,1.95,2.91,7.92,2.52
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,156,837","12,316,266","12,316,266","14,828,856","17,440,788"
