주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,238,258,263,294,358
영업이익,17,28,31,34,52
영업이익(발표기준),17,28,31,34,52
세전계속사업이익,-21,34,43,21,55
당기순이익,-21,33,58,27,73
  당기순이익(지배),-21,33,58,27,73
  당기순이익(비지배),,,,,
자산총계,424,422,466,528,625
부채총계,186,70,56,73,101
자본총계,237,352,410,455,523
  자본총계(지배),237,352,410,455,523
  자본총계(비지배),,,,,
자본금,122,131,133,134,134
영업활동현금흐름,17,15,41,57,93
투자활동현금흐름,-7,-16,-10,-97,-29
재무활동현금흐름,,-30,-1,11,-2
CAPEX,10,5,8,11,26
FCF,7,10,32,46,67
이자발생부채,125,13,3,6,6
영업이익률,7.02,10.96,11.62,11.56,14.63
순이익률,-8.70,12.82,21.90,9.29,20.46
ROE(%),-8.40,11.24,15.10,6.33,14.97
ROA(%),-4.71,7.83,12.95,5.50,12.70
부채비율,78.54,19.95,13.68,16.11,19.32
자본유보율,140.75,234.62,276.85,307.95,361.16
EPS(원),-85,129,218,103,273
PER(배),N/A,32.93,25.72,84.09,27.27
BPS(원),970,"1,337","1,546","1,698","1,953"
PBR(배),6.13,3.17,3.63,5.08,3.81
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,468,214","26,292,790","26,532,807","26,796,327","26,800,627"
