주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,178","1,175","1,198","1,106","1,229"
영업이익,-63,27,64,15,15
영업이익(발표기준),-63,27,64,15,15
세전계속사업이익,-150,38,70,-14,2
당기순이익,-163,26,58,-21,6
  당기순이익(지배),-163,26,58,-21,6
  당기순이익(비지배),,,,,
자산총계,"1,292","1,346","1,331","1,334","1,387"
부채총계,"1,081",980,912,945,993
자본총계,211,367,419,389,394
  자본총계(지배),211,367,419,389,394
  자본총계(비지배),,,,,
자본금,31,64,64,64,96
영업활동현금흐름,-59,77,85,106,-22
투자활동현금흐름,-63,-30,-8,-16,-127
재무활동현금흐름,111,30,-78,12,50
CAPEX,69,44,7,11,125
FCF,-128,32,78,95,-147
이자발생부채,799,703,639,645,707
영업이익률,-5.37,2.34,5.37,1.39,1.26
순이익률,-13.87,2.19,4.82,-1.88,0.45
ROE(%),-57.87,8.92,14.69,-5.14,1.42
ROA(%),-12.34,1.95,4.31,-1.56,0.41
부채비율,512.30,267.22,217.50,242.79,252.41
자본유보율,578.75,475.02,565.32,532.59,330.76
EPS(원),"-1,383",165,301,-108,29
PER(배),N/A,6.70,3.64,N/A,107.68
BPS(원),"1,810","1,927","2,204","2,045","2,068"
PBR(배),0.96,0.57,0.50,1.24,1.50
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,810,178","19,174,452","19,174,452","19,174,452","19,174,452"
