주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,754",569,295,398,816
영업이익,577,86,73,-25,226
영업이익(발표기준),577,86,73,-25,226
세전계속사업이익,530,93,145,574,577
당기순이익,394,535,126,592,466
  당기순이익(지배),394,535,126,592,466
  당기순이익(비지배),,,,,
자산총계,"2,767","3,198","1,256","2,392","3,058"
부채총계,484,482,116,417,543
자본총계,"2,283","2,716","1,140","1,975","2,515"
  자본총계(지배),"2,283","2,716","1,140","1,975","2,515"
  자본총계(비지배),,,,,
자본금,102,102,80,108,108
영업활동현금흐름,180,415,121,98,285
투자활동현금흐름,-56,-269,-101,131,-171
재무활동현금흐름,-51,-116,-31,99,53
CAPEX,65,235,1,50,57
FCF,115,180,120,48,228
이자발생부채,0,0,1,153,164
영업이익률,20.94,15.04,24.73,-6.19,27.72
순이익률,14.32,94.07,42.80,148.84,57.11
ROE(%),18.46,21.41,6.54,38.01,20.76
ROA(%),15.40,17.94,5.66,32.45,17.11
부채비율,21.19,17.76,10.17,21.13,21.59
자본유보율,"2,150.38","2,612.23","1,457.13","2,029.63","2,415.28"
EPS(원),"1,940","2,632","1,370","2,942","2,162"
PER(배),16.27,5.73,6.23,2.82,8.28
BPS(원),"11,230","13,549","21,380","10,092","12,142"
PBR(배),2.81,1.11,0.40,0.82,1.47
현금DPS(원),400,400,150,200,400
현금배당수익률,1.27,2.65,1.76,2.41,2.23
현금배당성향(%),20.62,14.98,4.21,6.61,17.78
발행주식수(보통주),"20,331,604","20,331,604","5,566,584","21,562,395","21,562,395"
