주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,545,615,448,416,478
영업이익,20,27,-8,26,23
영업이익(발표기준),20,27,-8,26,23
세전계속사업이익,12,18,-21,22,27
당기순이익,15,20,-27,25,25
  당기순이익(지배),15,20,-27,25,25
  당기순이익(비지배),,,,,
자산총계,538,569,504,755,810
부채총계,274,255,222,343,373
자본총계,264,313,282,412,437
  자본총계(지배),264,313,282,412,437
  자본총계(비지배),,,,,
자본금,75,75,75,162,162
영업활동현금흐름,-81,84,-3,102,65
투자활동현금흐름,-67,-63,-30,-232,-8
재무활동현금흐름,162,15,-34,217,0
CAPEX,13,5,3,3,3
FCF,-94,79,-6,99,62
이자발생부채,195,201,173,154,173
영업이익률,3.61,4.47,-1.73,6.33,4.80
순이익률,2.78,3.31,-5.97,6.10,5.24
ROE(%),6.50,7.06,-8.98,7.31,5.89
ROA(%),3.36,3.68,-4.99,4.03,3.19
부채비율,104.03,81.41,78.61,83.15,85.29
자본유보율,251.55,309.21,271.53,148.76,164.73
EPS(원),51,68,-89,83,77
PER(배),90.74,38.67,N/A,60.53,53.60
BPS(원),885,"1,045",941,"1,270","1,347"
PBR(배),5.24,2.52,2.44,3.97,3.07
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,000,000","30,000,000","30,000,000","32,462,446","32,462,446"
