주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,788","5,144","5,578","7,645","7,850"
영업이익,29,221,238,346,113
영업이익(발표기준),29,221,238,346,113
세전계속사업이익,18,140,179,297,106
당기순이익,13,122,86,222,79
  당기순이익(지배),20,95,42,162,49
  당기순이익(비지배),-7,27,43,59,30
자산총계,"2,697","2,701","4,416","4,552","5,011"
부채총계,"1,081",981,"2,531","2,537","2,926"
자본총계,"1,616","1,720","1,885","2,015","2,085"
  자본총계(지배),"1,398","1,471","1,677","1,795","1,846"
  자본총계(비지배),218,,208,220,239
자본금,178,178,219,219,219
영업활동현금흐름,315,194,412,456,358
투자활동현금흐름,-338,-150,-578,-382,-398
재무활동현금흐름,-39,-7,100,-124,106
CAPEX,267,159,272,514,372
FCF,48,35,139,-59,-14
이자발생부채,440,467,"1,485","1,561","1,808"
영업이익률,0.60,4.30,4.27,4.53,1.45
순이익률,0.28,2.36,1.53,2.90,1.01
ROE(%),1.42,6.61,2.70,9.36,2.68
ROA(%),0.50,4.50,2.40,4.95,1.65
부채비율,66.88,57.05,134.31,125.91,140.34
자본유보율,696.97,730.12,661.67,725.13,727.78
EPS(원),57,266,111,370,111
PER(배),31.17,6.22,18.88,9.28,27.01
BPS(원),"3,927","4,134","3,822","4,156","4,273"
PBR(배),0.45,0.40,0.55,0.83,0.70
현금DPS(원),75,75,75,100,50
현금배당수익률,4.24,4.53,3.59,2.91,1.66
현금배당성향(%),132.04,28.16,77.48,26.58,44.23
발행주식수(보통주),"35,603,146","35,603,146","43,885,224","43,885,224","43,885,224"
