주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,221,764,623,192,154
영업이익,76,166,87,-21,-53
영업이익(발표기준),76,166,87,-21,-53
세전계속사업이익,29,100,-71,-68,-290
당기순이익,4,62,-92,-89,-386
  당기순이익(지배),4,62,-92,-68,-423
  당기순이익(비지배),,,,-21,38
자산총계,"1,140","1,251","1,039","1,363",845
부채총계,654,484,353,601,445
자본총계,487,767,686,762,399
  자본총계(지배),487,767,686,732,356
  자본총계(비지배),,,,30,43
자본금,53,74,79,87,87
영업활동현금흐름,92,33,99,-41,-59
투자활동현금흐름,-809,-43,-46,-209,114
재무활동현금흐름,794,48,-110,264,-78
CAPEX,5,31,70,36,42
FCF,87,2,29,-76,-101
이자발생부채,518,369,269,463,326
영업이익률,34.38,21.74,13.97,-11.09,-34.49
순이익률,1.93,8.13,-14.70,-46.38,-249.77
ROE(%),1.46,9.90,-12.60,-9.59,-77.83
ROA(%),0.68,5.19,-7.99,-7.40,-34.95
부채비율,134.30,63.02,51.49,78.85,111.54
자본유보율,816.46,938.36,787.19,759.79,582.33
EPS(원),47,508,-599,-406,"-2,454"
PER(배),180.04,17.81,N/A,N/A,N/A
BPS(원),"4,604","5,164","4,422","4,244","2,064"
PBR(배),1.84,1.75,1.24,1.25,2.80
현금DPS(원),0,108,0,0,
현금배당수익률,0.00,1.19,0.00,0.00,
현금배당성향(%),0.00,25.86,0.00,0.00,
발행주식수(보통주),"10,579,872","14,867,550","15,527,195","17,260,625","17,260,625"
