주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,512,533,465,351,435
영업이익,18,17,4,-19,-48
영업이익(발표기준),18,17,4,-19,-48
세전계속사업이익,60,56,55,-87,-664
당기순이익,44,44,43,-76,-581
  당기순이익(지배),39,41,42,-64,-583
  당기순이익(비지배),5,3,1,-12,2
자산총계,891,969,991,"1,204","1,978"
부채총계,358,418,387,555,566
자본총계,534,551,604,649,"1,413"
  자본총계(지배),485,516,559,615,"1,373"
  자본총계(비지배),48,,45,34,39
자본금,110,110,110,111,202
영업활동현금흐름,18,21,24,9,-14
투자활동현금흐름,-9,-66,-26,-181,"-1,260"
재무활동현금흐름,-7,25,3,206,"1,264"
CAPEX,11,23,34,15,5
FCF,7,-2,-10,-6,-19
이자발생부채,205,244,232,390,440
영업이익률,3.61,3.13,0.89,-5.41,-11.05
순이익률,8.58,8.28,9.23,-21.70,-133.49
ROE(%),8.29,8.11,7.75,-10.87,-58.61
ROA(%),5.02,4.74,4.38,-6.94,-36.53
부채비율,67.07,75.80,64.08,85.60,40.05
자본유보율,514.50,550.69,588.31,589.47,646.95
EPS(원),134,141,145,-221,"-1,751"
PER(배),10.63,11.20,17.54,N/A,N/A
BPS(원),"1,756","1,866","2,024","2,174","3,470"
PBR(배),0.81,0.85,1.25,5.28,3.39
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"28,764,729","28,764,729","28,764,729","29,049,344","40,342,231"
