주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"7,903","7,965","12,546","11,793","13,127","14,896","16,207","16,988"
영업이익,98,302,"1,052",419,787,932,"1,060","1,157"
영업이익(발표기준),98,302,"1,052",419,787,,,
세전계속사업이익,75,252,"1,008",298,751,919,"1,042","1,117"
당기순이익,30,112,642,206,783,748,836,865
  당기순이익(지배),8,93,610,219,724,682,777,820
  당기순이익(비지배),22,19,32,-13,59,,,
자산총계,"5,046","4,637","5,208","6,052","6,800","7,482","8,095","8,845"
부채총계,"1,523","1,188","1,187","2,076","1,995","2,182","2,170","2,315"
자본총계,"3,523","3,449","4,021","3,977","4,805","5,302","5,922","6,525"
  자본총계(지배),"3,042","2,981","3,537","3,513","4,567","4,885","5,458","6,160"
  자본총계(비지배),497,,484,464,239,,,
자본금,271,271,271,271,295,285,285,290
영업활동현금흐름,230,904,835,235,"1,641","1,055","1,262","2,070"
투자활동현금흐름,-512,-338,-710,-650,-506,-478,-485,-495
재무활동현금흐름,197,-481,25,310,-424,-350,-432,-495
CAPEX,530,399,728,525,549,500,487,400
FCF,-299,504,107,-289,"1,091",585,715,"1,535"
이자발생부채,668,395,586,"1,087",875,,,
영업이익률,1.25,3.79,8.38,3.56,6.00,6.26,6.54,6.81
순이익률,0.38,1.41,5.11,1.74,5.97,5.03,5.16,5.09
ROE(%),0.26,3.08,18.71,6.20,17.93,14.44,15.03,14.11
ROA(%),0.60,2.31,13.03,3.65,12.19,10.48,10.73,10.21
부채비율,43.23,34.43,29.52,52.20,41.51,41.16,36.64,35.48
자본유보율,"1,167.34","1,182.02","1,367.00","1,393.82","1,567.13",,,
EPS(원),15,172,"1,126",404,"1,334","1,158","1,319","1,391"
PER(배),618.26,47.68,11.72,27.74,9.97,9.97,8.75,8.30
BPS(원),"5,804","5,799","6,880","6,867","8,167","8,824","9,858","11,127"
PBR(배),1.63,1.41,1.92,1.63,1.63,1.31,1.17,1.04
현금DPS(원),175,200,350,250,350,338,362,425
현금배당수익률,1.85,2.44,2.65,2.23,2.63,2.92,3.14,3.68
현금배당성향(%),"1,109.10",110.66,29.51,58.48,26.75,29.14,27.47,30.55
발행주식수(보통주),"54,156,410","54,156,410","54,156,410","54,156,410","58,918,214",,,
