주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,640","1,126",672,451,957
영업이익,13,-90,15,-65,76
영업이익(발표기준),13,-90,15,-65,76
세전계속사업이익,-6,-190,2,-65,55
당기순이익,-10,-171,-6,-68,42
  당기순이익(지배),-6,-164,-7,-41,48
  당기순이익(비지배),-4,-7,1,-27,-5
자산총계,974,733,772,"1,211","1,456"
부채총계,457,391,436,834,870
자본총계,517,342,336,378,587
  자본총계(지배),507,339,332,421,624
  자본총계(비지배),10,,4,-43,-37
자본금,75,75,75,75,83
영업활동현금흐름,30,-19,31,5,-2
투자활동현금흐름,-39,-82,-89,-324,-2
재무활동현금흐름,-28,72,35,336,117
CAPEX,38,77,98,271,272
FCF,-8,-96,-67,-265,-274
이자발생부채,164,242,282,634,675
영업이익률,0.81,-7.97,2.23,-14.46,7.92
순이익률,-0.61,-15.24,-0.97,-15.01,4.44
ROE(%),-1.23,-38.83,-2.22,-10.91,9.16
ROA(%),-1.03,-20.09,-0.86,-6.82,3.18
부채비율,88.38,114.33,129.98,220.76,148.24
자본유보율,576.25,352.19,342.27,340.28,540.01
EPS(원),-84,"-2,192",-99,-548,619
PER(배),N/A,N/A,N/A,N/A,21.81
BPS(원),"6,764","4,525","4,426","5,613","7,528"
PBR(배),1.63,2.52,1.95,1.74,1.79
현금DPS(원),50,0,0,0,
현금배당수익률,0.45,0.00,0.00,0.00,
현금배당성향(%),-59.68,0.00,0.00,0.00,
발행주식수(보통주),"7,500,000","7,500,000","7,500,000","7,500,000","8,287,477"
