주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,289,364,531,414,489
영업이익,-231,-256,2,-138,-35
영업이익(발표기준),-231,-256,2,-138,-35
세전계속사업이익,-281,-264,2,-241,-39
당기순이익,-279,-260,2,-241,-39
  당기순이익(지배),-251,-255,4,-241,-39
  당기순이익(비지배),-28,-5,-2,,
자산총계,686,485,677,610,687
부채총계,83,149,221,326,412
자본총계,603,336,456,284,276
  자본총계(지배),599,336,456,284,276
  자본총계(비지배),4,,,,
자본금,148,148,180,194,209
영업활동현금흐름,-171,-68,-122,-19,-129
투자활동현금흐름,29,46,-38,-30,11
재무활동현금흐름,-116,-5,187,111,68
CAPEX,27,14,39,23,6
FCF,-197,-82,-161,-42,-135
이자발생부채,18,14,121,159,202
영업이익률,-79.96,-70.34,0.30,-33.42,-7.07
순이익률,-96.71,-71.43,0.41,-58.15,-8.03
ROE(%),-36.29,-54.56,1.12,-65.00,-14.05
ROA(%),-31.26,-44.33,0.37,-37.38,-6.06
부채비율,13.78,44.48,48.40,114.91,149.44
자본유보율,293.94,120.80,157.37,50.00,35.86
EPS(원),-887,-860,13,-625,-99
PER(배),N/A,N/A,160.78,N/A,N/A
BPS(원),"2,020","1,134","1,268",732,659
PBR(배),1.94,2.43,1.68,3.76,1.52
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"29,665,328","29,667,567","36,004,071","38,785,447","41,804,315"
