주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,679,784,593,279,390
영업이익,-22,34,13,-80,-40
영업이익(발표기준),-22,34,13,-80,-40
세전계속사업이익,-86,-60,-2,-68,-29
당기순이익,-115,-152,2,-59,-29
  당기순이익(지배),-115,-150,3,-61,-30
  당기순이익(비지배),0,-2,-1,2,1
자산총계,"1,008",873,496,540,592
부채총계,627,575,197,258,349
자본총계,382,298,299,282,242
  자본총계(지배),382,300,302,283,242
  자본총계(비지배),0,-2,-3,-1,
자본금,151,159,159,159,159
영업활동현금흐름,15,6,46,-48,-38
투자활동현금흐름,-40,22,150,37,-8
재무활동현금흐름,-17,-62,-235,53,78
CAPEX,22,23,33,11,9
FCF,-7,-17,13,-59,-47
이자발생부채,436,337,106,152,201
영업이익률,-3.20,4.32,2.26,-28.51,-10.37
순이익률,-17.00,-19.42,0.40,-21.12,-7.49
ROE(%),-27.93,-44.10,1.07,-20.72,-11.56
ROA(%),-11.10,-16.19,0.35,-11.38,-5.15
부채비율,164.23,192.70,66.06,91.79,144.12
자본유보율,80.93,4.30,66.32,33.24,14.25
EPS(원),-390,-476,10,-190,-96
PER(배),N/A,N/A,274.64,N/A,N/A
BPS(원),"1,261",945,949,890,763
PBR(배),2.42,2.94,2.93,3.12,1.96
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,273,345","31,784,197","31,784,197","31,784,197","31,784,197"
