주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,597","1,912","1,266","1,150","1,129"
영업이익,96,-1,-370,40,-5
영업이익(발표기준),96,-1,-370,40,-5
세전계속사업이익,160,2,-376,110,6
당기순이익,121,2,-296,84,6
  당기순이익(지배),122,3,-293,87,9
  당기순이익(비지배),0,-1,-3,-4,-3
자산총계,"1,448","1,475","1,236","1,145","1,362"
부채총계,594,635,705,518,547
자본총계,855,840,531,626,815
  자본총계(지배),855,841,533,632,823
  자본총계(비지배),0,,-2,-6,-8
자본금,83,84,85,85,100
영업활동현금흐름,-35,-89,94,61,12
투자활동현금흐름,5,-100,-47,90,36
재무활동현금흐름,32,192,-47,-126,204
CAPEX,13,131,30,84,51
FCF,-48,-220,64,-22,-40
이자발생부채,123,323,351,292,284
영업이익률,3.69,-0.07,-29.26,3.50,-0.41
순이익률,4.67,0.13,-23.40,7.30,0.54
ROE(%),15.30,0.40,-42.64,15.01,1.21
ROA(%),8.41,0.17,-21.87,7.05,0.49
부채비율,69.47,75.55,132.78,82.78,67.15
자본유보율,954.53,927.15,567.25,678.43,749.57
EPS(원),286,8,-690,206,20
PER(배),6.16,274.77,N/A,26.22,119.41
BPS(원),"2,077","2,044","1,296","1,522","1,669"
PBR(배),0.85,1.08,1.41,3.55,1.44
현금DPS(원),20,20,0,0,0
현금배당수익률,1.11,0.90,0.00,0.00,0.00
현금배당성향(%),7.33,239.99,0.00,0.00,
발행주식수(보통주),"42,459,225","42,459,225","42,459,225","42,459,225","50,135,131"
