주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,725,"1,029",319,302,303
영업이익,84,99,-228,-134,-78
영업이익(발표기준),84,99,-228,-134,-78
세전계속사업이익,86,41,-451,-398,9
당기순이익,82,37,-449,-403,9
  당기순이익(지배),82,37,-448,-403,9
  당기순이익(비지배),0,,0,0,
자산총계,"1,008","1,517",866,423,229
부채총계,547,898,587,322,100
자본총계,460,619,279,101,128
  자본총계(지배),460,619,278,101,128
  자본총계(비지배),,,1,,
자본금,254,299,328,549,55
영업활동현금흐름,102,-101,-21,23,-14
투자활동현금흐름,-625,20,-4,-1,46
재무활동현금흐름,506,77,27,-21,-29
CAPEX,3,4,1,1,0
FCF,99,-105,-21,22,-14
이자발생부채,282,241,178,89,63
영업이익률,11.59,9.63,-71.43,-44.42,-25.91
순이익률,11.31,3.60,-140.56,-133.26,2.81
ROE(%),29.66,6.87,-99.99,-212.79,7.43
ROA(%),13.55,2.94,-37.66,-62.54,2.61
부채비율,119.01,144.95,210.45,319.42,77.94
자본유보율,78.50,113.91,-12.11,-78.75,137.03
EPS(원),"2,021",669,"-7,064","-5,337",77
PER(배),13.81,25.12,N/A,N/A,28.40
BPS(원),"9,043","10,363","4,234",917,"1,169"
PBR(배),3.09,1.62,2.17,5.85,1.88
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"5,086,979","5,976,344","6,556,160","10,989,410","10,989,409"
