주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,422,406,493,353,428
영업이익,27,26,52,29,43
영업이익(발표기준),27,26,52,29,43
세전계속사업이익,38,40,68,47,59
당기순이익,31,34,56,38,46
  당기순이익(지배),31,34,56,38,46
  당기순이익(비지배),,,,,
자산총계,"1,144","1,168","1,217","1,196","1,269"
부채총계,100,102,111,63,97
자본총계,"1,043","1,066","1,107","1,133","1,172"
  자본총계(지배),"1,043","1,066","1,107","1,133","1,172"
  자본총계(비지배),,,,,
자본금,500,500,500,500,500
영업활동현금흐름,75,6,18,64,87
투자활동현금흐름,-83,28,-25,-17,-72
재무활동현금흐름,-7,-10,-11,-17,-11
CAPEX,17,5,11,7,6
FCF,57,1,7,56,81
이자발생부채,0,54,0,3,3
영업이익률,6.34,6.33,10.65,8.26,10.11
순이익률,7.27,8.33,11.30,10.68,10.80
ROE(%),2.97,3.21,5.13,3.36,4.02
ROA(%),2.73,2.93,4.67,3.12,3.75
부채비율,9.63,9.58,9.99,5.57,8.28
자본유보율,116.67,121.30,129.40,134.39,141.57
EPS(원),31,34,56,38,46
PER(배),21.03,17.00,21.73,28.93,30.14
BPS(원),"1,103","1,127","1,171","1,199","1,240"
PBR(배),0.58,0.51,1.03,0.91,1.13
현금DPS(원),10,10,16,10,13
현금배당수익률,1.55,1.74,1.32,0.92,0.93
현금배당성향(%),30.82,27.95,27.17,25.09,26.55
발행주식수(보통주),"100,000,000","100,000,000","100,000,000","100,000,000","100,000,000"
