주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,,24,102,131,140
영업이익,,1,9,35,21
영업이익(발표기준),,1,9,35,21
세전계속사업이익,,5,9,46,22
당기순이익,,4,7,36,17
  당기순이익(지배),,5,8,38,19
  당기순이익(비지배),,0,-1,-2,-2
자산총계,,86,165,207,384
부채총계,,46,55,63,49
자본총계,,39,110,144,335
  자본총계(지배),,38,109,143,336
  자본총계(비지배),,1,1,1,-1
자본금,,2,2,17,22
영업활동현금흐름,,6,13,53,7
투자활동현금흐름,,17,-65,-2,-205
재무활동현금흐름,,-6,56,0,165
CAPEX,,,1,1,11
FCF,,6,12,52,-3
이자발생부채,,0,3,6,6
영업이익률,,4.18,8.34,26.91,14.96
순이익률,,18.53,6.40,27.15,12.35
ROE(%),,,10.40,29.92,8.02
ROA(%),,,5.22,19.15,5.84
부채비율,,118.59,50.13,43.87,14.67
자본유보율,,"2,821.35","7,504.21",792.65,"1,482.01"
EPS(원),,32,46,219,96
PER(배),,,,,61.70
BPS(원),,254,633,834,"1,538"
PBR(배),,0.00,0.00,0.00,3.86
현금DPS(원),0,0,0,0,0
현금배당수익률,,,,,0.00
현금배당성향(%),,0.00,0.00,0.00,
발행주식수(보통주),"14,957,820","14,957,820","17,201,250","17,201,250","21,836,250"
