주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,656","2,502","2,188","2,015","2,699"
영업이익,28,-72,-196,-145,193
영업이익(발표기준),28,-72,-196,-145,193
세전계속사업이익,30,-77,-274,-421,188
당기순이익,16,-62,-229,-373,170
  당기순이익(지배),16,-62,-229,-373,170
  당기순이익(비지배),,,,,
자산총계,"2,335","2,004","1,829","1,667","1,823"
부채총계,659,531,464,604,588
자본총계,"1,676","1,473","1,365","1,064","1,235"
  자본총계(지배),"1,676","1,473","1,365","1,064","1,235"
  자본총계(비지배),,,,,
자본금,429,429,429,429,429
영업활동현금흐름,416,183,130,61,94
투자활동현금흐름,-295,-114,-46,-146,58
재무활동현금흐름,-100,-59,-74,98,-168
CAPEX,315,116,48,47,105
FCF,101,68,83,14,-10
이자발생부채,260,203,133,234,67
영업이익률,1.04,-2.87,-8.98,-7.18,7.14
순이익률,0.61,-2.49,-10.49,-18.52,6.30
ROE(%),0.98,-3.96,-16.17,-30.75,14.78
ROA(%),0.68,-2.87,-11.97,-21.36,9.74
부채비율,39.29,36.02,34.01,56.76,47.63
자본유보율,273.42,259.09,205.75,148.16,188.09
EPS(원),19,-73,-268,-436,198
PER(배),69.77,N/A,N/A,N/A,12.71
BPS(원),"1,956","1,719","1,592","1,241","1,441"
PBR(배),0.67,0.50,0.72,0.69,1.75
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"85,728,319","85,728,319","85,728,319","85,728,319","85,728,319"
