주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,506","3,481","3,774","3,042","3,331"
영업이익,21,-14,-69,19,-45
영업이익(발표기준),21,-14,-69,19,-45
세전계속사업이익,-30,-25,-104,-3,-103
당기순이익,-41,-28,-99,-3,-107
  당기순이익(지배),-41,-28,-99,-4,-106
  당기순이익(비지배),,0,0,1,-1
자산총계,"1,068","1,098","1,105","1,159","1,284"
부채총계,601,668,725,774,939
자본총계,468,430,381,385,345
  자본총계(지배),468,434,385,388,348
  자본총계(비지배),,,-5,-4,-3
자본금,496,498,498,498,505
영업활동현금흐름,106,56,21,67,-55
투자활동현금흐름,-24,-57,-48,-69,-59
재무활동현금흐름,-73,-11,37,30,110
CAPEX,34,50,45,64,52
FCF,72,5,-25,3,-107
이자발생부채,314,323,408,454,581
영업이익률,0.59,-0.41,-1.83,0.64,-1.36
순이익률,-1.17,-0.80,-2.63,-0.10,-3.21
ROE(%),-8.52,-6.19,-24.15,-1.05,-28.91
ROA(%),-3.65,-2.58,-9.03,-0.28,-8.76
부채비율,128.33,155.20,190.42,201.05,272.58
자본유보율,-6.43,-13.89,-33.31,-32.82,-51.45
EPS(원),-41,-28,-99,-4,-106
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),471,436,387,390,345
PBR(배),3.57,1.94,2.57,2.58,2.80
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"99,262,148","99,661,343","99,661,343","99,661,343","100,971,343"
