주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,468,484,523,612,783
영업이익,54,41,41,43,69
영업이익(발표기준),54,41,41,43,69
세전계속사업이익,48,25,13,36,69
당기순이익,39,20,11,34,62
  당기순이익(지배),39,20,11,34,62
  당기순이익(비지배),,,,,
자산총계,290,316,466,515,629
부채총계,143,179,224,228,259
자본총계,146,137,242,288,370
  자본총계(지배),146,137,242,288,370
  자본총계(비지배),,,,,
자본금,30,30,27,29,29
영업활동현금흐름,28,39,13,44,70
투자활동현금흐름,-61,-44,-49,-4,-35
재무활동현금흐름,26,0,45,-14,-17
CAPEX,23,41,53,22,93
FCF,6,-1,-40,22,-23
이자발생부채,53,81,132,127,105
영업이익률,11.49,8.56,7.84,6.96,8.80
순이익률,8.23,4.11,2.09,5.54,7.98
ROE(%),,14.03,5.78,12.79,18.99
ROA(%),,6.56,2.80,6.90,10.91
부채비율,97.92,130.65,92.58,79.22,69.99
자본유보율,394.73,456.24,977.20,"1,057.79","1,255.74"
EPS(원),145,75,41,121,217
PER(배),,,48.82,18.28,16.03
BPS(원),550,514,939,"1,047","1,294"
PBR(배),,,2.12,2.12,2.69
현금DPS(원),0,0,40,40,45
현금배당수익률,0.00,0.00,2.01,1.81,1.29
현금배당성향(%),0.00,0.00,94.71,32.46,20.60
발행주식수(보통주),"26,607,467","26,607,467","27,051,812","28,751,812","29,025,672"
