주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,418,538,608,582,573
영업이익,84,28,34,-4,1
영업이익(발표기준),84,28,34,-4,1
세전계속사업이익,85,16,40,-18,-71
당기순이익,78,30,45,-17,-57
  당기순이익(지배),52,20,36,-11,-57
  당기순이익(비지배),26,11,9,-6,1
자산총계,681,880,985,"1,053","1,045"
부채총계,204,158,222,293,323
자본총계,477,722,763,759,722
  자본총계(지배),376,422,448,440,395
  자본총계(비지배),102,300,315,319,327
자본금,39,43,43,43,43
영업활동현금흐름,64,57,57,75,89
투자활동현금흐름,-115,-115,-121,9,-121
재무활동현금흐름,150,108,23,59,30
CAPEX,2,22,95,16,76
FCF,62,34,-38,59,13
이자발생부채,95,33,87,136,175
영업이익률,20.07,5.18,5.64,-0.65,0.13
순이익률,18.59,5.63,7.41,-2.92,-9.87
ROE(%),,4.92,8.21,-2.40,-13.72
ROA(%),,3.88,4.84,-1.67,-5.40
부채비율,42.65,21.85,29.09,38.64,44.81
자본유보율,847.92,891.43,952.10,908.73,777.95
EPS(원),725,244,419,-125,-660
PER(배),16.49,26.21,14.09,N/A,N/A
BPS(원),"4,870","4,952","5,256","5,072","4,547"
PBR(배),2.45,1.29,1.12,1.09,1.30
현금DPS(원),50,60,0,,
현금배당수익률,0.42,0.94,0.00,,
현금배당성향(%),7.47,26.07,0.00,0.00,
발행주식수(보통주),"6,969,559","7,774,534","7,774,533","8,306,541","8,306,541"
