주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,181,350,196,222,136
영업이익,-22,-18,-103,-6,-53
영업이익(발표기준),-22,-18,-103,-6,-53
세전계속사업이익,-59,-118,-217,-69,-138
당기순이익,-67,-120,-216,-66,-132
  당기순이익(지배),-66,-120,-216,-65,-132
  당기순이익(비지배),-1,1,-1,-1,0
자산총계,551,782,614,461,472
부채총계,219,314,271,74,138
자본총계,333,469,344,387,335
  자본총계(지배),331,466,332,385,333
  자본총계(비지배),1,,12,2,2
자본금,167,233,266,314,334
영업활동현금흐름,-20,-79,-26,31,-72
투자활동현금흐름,-102,-213,-25,109,-60
재무활동현금흐름,163,304,50,-56,114
CAPEX,35,58,18,2,23
FCF,-55,-137,-43,29,-95
이자발생부채,189,241,214,47,124
영업이익률,-12.26,-5.18,-52.45,-2.49,-38.96
순이익률,-36.92,-34.15,-110.23,-29.79,-97.08
ROE(%),-23.22,-30.15,-54.00,-18.11,-36.85
ROA(%),-13.29,-17.95,-30.98,-12.31,-28.30
부채비율,65.82,66.93,78.67,19.24,41.08
자본유보율,99.13,113.95,30.67,20.05,-10.56
EPS(원),-484,-549,-882,-222,-402
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"1,980","2,000","1,247","1,226",994
PBR(배),1.78,1.65,2.06,2.28,2.21
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,723,587","23,303,747","26,640,714","31,392,775","33,450,388"
