주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,679","3,631","3,178","2,947","3,788"
영업이익,112,-54,142,107,183
영업이익(발표기준),112,-54,142,107,183
세전계속사업이익,97,-90,136,55,248
당기순이익,62,-114,90,38,241
  당기순이익(지배),73,-67,96,35,168
  당기순이익(비지배),-11,-48,-6,3,72
자산총계,"4,386","3,993","4,009","3,970","4,511"
부채총계,"1,533","1,281","1,247","1,221","1,576"
자본총계,"2,853","2,712","2,762","2,749","2,935"
  자본총계(지배),"2,658","2,563","2,618","2,602","2,715"
  자본총계(비지배),195,,144,147,219
자본금,286,286,286,286,286
영업활동현금흐름,614,-511,137,731,-325
투자활동현금흐름,-267,187,184,-471,329
재무활동현금흐름,-58,29,-213,-120,-71
CAPEX,108,99,21,21,20
FCF,506,-610,116,710,-345
이자발생부채,489,632,471,413,401
영업이익률,3.06,-1.49,4.46,3.62,4.84
순이익률,1.68,-3.15,2.82,1.28,6.35
ROE(%),2.74,-2.55,3.69,1.34,6.33
ROA(%),1.41,-2.73,2.24,0.95,5.68
부채비율,53.72,47.25,45.15,44.43,53.72
자본유보율,854.58,822.83,841.40,835.33,874.76
EPS(원),127,-116,167,61,295
PER(배),44.90,N/A,15.41,131.52,18.16
BPS(원),"4,769","4,599","4,698","4,668","4,872"
PBR(배),1.20,0.64,0.55,1.72,1.10
현금DPS(원),100,80,100,100,100
현금배당수익률,1.75,2.73,3.88,1.24,1.87
현금배당성향(%),76.56,-67.02,58.36,159.55,33.11
발행주식수(보통주),"57,143,000","57,143,000","57,143,000","57,143,000","57,143,000"
