주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,133,317,348,278,381
영업이익,-53,-49,-12,-108,-8
영업이익(발표기준),-53,-49,-12,-108,-8
세전계속사업이익,-63,-159,-18,-121,-54
당기순이익,-65,-147,-19,-123,-52
  당기순이익(지배),-65,-147,-19,-123,-50
  당기순이익(비지배),,,,,-2
자산총계,791,749,711,644,751
부채총계,248,357,331,373,463
자본총계,543,392,380,271,288
  자본총계(지배),543,392,380,271,285
  자본총계(비지배),,,,,2
자본금,38,39,39,41,47
영업활동현금흐름,-15,-30,-21,22,12
투자활동현금흐름,-95,-74,-5,-16,-47
재무활동현금흐름,159,100,-45,9,104
CAPEX,8,66,7,2,9
FCF,-23,-96,-28,19,4
이자발생부채,166,274,234,239,300
영업이익률,-40.17,-15.50,-3.34,-38.90,-2.14
순이익률,-49.23,-46.45,-5.43,-44.22,-13.70
ROE(%),-11.55,-31.49,-4.90,-37.75,-17.87
ROA(%),-9.01,-19.12,-2.59,-18.13,-7.48
부채비율,45.66,90.97,87.11,137.89,160.84
자본유보율,"1,364.72",964.05,929.50,613.47,555.80
EPS(원),-852,"-1,907",-244,"-1,578",-552
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"7,164","5,135","4,962","3,370","3,099"
PBR(배),1.74,1.87,1.11,1.33,1.59
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"7,687,642","7,742,642","7,764,894","8,145,121","9,319,483"
