주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,382,395,330,379,439
영업이익,54,72,22,43,55
영업이익(발표기준),54,72,22,43,55
세전계속사업이익,69,63,55,45,64
당기순이익,59,54,45,39,56
  당기순이익(지배),58,54,45,38,56
  당기순이익(비지배),1,1,0,0,1
자산총계,719,701,752,801,877
부채총계,293,235,245,261,257
자본총계,426,466,507,541,619
  자본총계(지배),422,462,503,536,614
  자본총계(비지배),4,4,4,5,5
자본금,44,45,46,47,48
영업활동현금흐름,66,78,0,94,86
투자활동현금흐름,-59,-53,25,12,34
재무활동현금흐름,0,-11,-3,-3,-24
CAPEX,14,15,6,13,22
FCF,52,63,-6,81,64
이자발생부채,159,150,150,150,130
영업이익률,14.07,18.20,6.68,11.38,12.47
순이익률,15.35,13.72,13.79,10.20,12.83
ROE(%),14.84,12.14,9.37,7.35,9.67
ROA(%),8.73,7.64,6.26,4.98,6.71
부채비율,68.74,50.30,48.25,48.19,41.54
자본유보율,655.40,726.87,795.15,850.36,940.87
EPS(원),594,549,463,391,569
PER(배),6.51,6.97,8.79,11.90,9.52
BPS(원),"4,481","4,908","5,343","5,691","6,519"
PBR(배),0.86,0.78,0.76,0.82,0.83
현금DPS(원),45,69,38,38,39
현금배당수익률,1.17,1.81,0.93,0.83,0.72
현금배당성향(%),7.28,12.16,7.85,9.48,6.64
발행주식수(보통주),"9,771,293","9,771,293","9,771,293","9,771,293","9,771,293"
