주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,712,960,866,586,694
영업이익,28,97,126,33,20
영업이익(발표기준),28,97,126,33,20
세전계속사업이익,48,122,197,84,193
당기순이익,38,95,157,66,151
  당기순이익(지배),37,94,156,66,151
  당기순이익(비지배),1,0,1,0,-1
자산총계,"1,220","1,309","1,426","1,413","1,626"
부채총계,199,204,177,120,207
자본총계,"1,021","1,105","1,250","1,292","1,418"
  자본총계(지배),"1,015","1,098","1,242","1,285","1,411"
  자본총계(비지배),6,,8,7,7
자본금,35,35,35,35,46
영업활동현금흐름,46,100,150,80,-1
투자활동현금흐름,-8,-73,-129,-24,26
재무활동현금흐름,-19,-29,-28,-27,-33
CAPEX,10,3,21,5,38
FCF,37,98,129,75,-39
이자발생부채,73,56,47,35,34
영업이익률,3.93,10.12,14.49,5.65,2.88
순이익률,5.34,9.86,18.12,11.33,21.71
ROE(%),3.70,8.93,13.31,5.26,11.21
ROA(%),3.14,7.49,11.47,4.68,9.92
부채비율,19.48,18.50,14.13,9.32,14.63
자본유보율,"2,759.05","3,181.38","3,626.96","3,764.99","3,159.86"
EPS(원),412,"1,037","1,712",730,"1,661"
PER(배),13.82,7.81,5.63,12.19,8.67
BPS(원),"11,889","12,865","14,549","15,052","16,682"
PBR(배),0.48,0.63,0.66,0.59,0.86
현금DPS(원),108,177,215,231,250
현금배당수익률,1.89,2.19,2.24,2.59,1.74
현금배당성향(%),24.05,15.69,11.57,29.06,13.99
발행주식수(보통주),"9,100,000","9,100,000","9,100,000","9,100,000","9,100,000"
