주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,356,477,913,"1,394","1,334"
영업이익,5,-23,-23,63,31
영업이익(발표기준),5,-23,-23,63,31
세전계속사업이익,-1,12,-28,31,15
당기순이익,0,4,-32,35,10
  당기순이익(지배),0,5,-35,29,10
  당기순이익(비지배),0,-2,3,6,0
자산총계,391,475,"1,175","1,266","1,362"
부채총계,182,252,902,882,966
자본총계,209,223,274,385,396
  자본총계(지배),209,220,236,343,354
  자본총계(비지배),1,,38,42,42
자본금,24,24,27,36,36
영업활동현금흐름,3,-19,-24,52,-11
투자활동현금흐름,-1,-49,-228,-34,-43
재무활동현금흐름,4,53,243,-8,36
CAPEX,1,7,16,25,37
FCF,3,-26,-41,27,-48
이자발생부채,73,138,581,506,560
영업이익률,1.35,-4.86,-2.48,4.51,2.34
순이익률,-0.04,0.78,-3.55,2.54,0.77
ROE(%),,2.46,-15.42,10.07,2.96
ROA(%),,0.85,-3.93,2.90,0.78
부채비율,87.03,113.30,329.58,229.28,244.20
자본유보율,773.52,833.75,775.62,879.82,896.40
EPS(원),6,111,-661,495,145
PER(배),754.06,58.46,N/A,13.14,48.48
BPS(원),"4,545","4,661","4,334","4,843","4,998"
PBR(배),1.01,1.39,1.11,1.34,1.41
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"4,751,401","4,751,401","5,469,035","7,102,743","7,102,743"
