주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,153,140,182,147,132
영업이익,28,23,50,42,55
영업이익(발표기준),28,23,50,42,55
세전계속사업이익,34,27,52,15,57
당기순이익,31,26,51,25,49
  당기순이익(지배),31,26,51,25,49
  당기순이익(비지배),0,0,,,
자산총계,331,327,373,376,415
부채총계,88,62,59,41,36
자본총계,243,266,314,335,379
  자본총계(지배),243,266,314,335,379
  자본총계(비지배),0,,,,
자본금,34,36,38,40,42
영업활동현금흐름,47,27,65,47,47
투자활동현금흐름,9,-18,-16,-138,-4
재무활동현금흐름,-6,-3,-4,-4,-6
CAPEX,1,2,11,3,3
FCF,46,26,54,44,45
이자발생부채,0,0,2,1,1
영업이익률,18.26,16.49,27.72,28.68,41.55
순이익률,20.36,18.62,28.25,17.20,36.82
ROE(%),13.53,10.22,17.76,7.79,13.61
ROA(%),9.91,7.89,14.68,6.75,12.29
부채비율,36.40,23.26,18.94,12.19,9.49
자본유보율,706.43,733.71,816.54,825.23,883.66
EPS(원),71,59,117,58,110
PER(배),20.19,19.94,11.37,26.97,12.58
BPS(원),591,647,765,818,924
PBR(배),2.41,1.82,1.74,1.90,1.50
현금DPS(원),8,8,9,14,24
현금배당수익률,0.54,0.70,0.65,0.88,1.72
현금배당성향(%),9.98,12.72,6.81,21.94,20.07
발행주식수(보통주),"44,000,000","44,000,000","44,000,000","44,000,000","44,000,000"
