주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,145,149,156,153,230
영업이익,9,-29,-58,-81,-52
영업이익(발표기준),9,-29,-58,-81,-52
세전계속사업이익,3,-38,-131,-138,-62
당기순이익,3,-38,-131,-138,-62
  당기순이익(지배),3,-38,-131,-131,-51
  당기순이익(비지배),,,,-7,-11
자산총계,251,351,259,525,410
부채총계,14,155,162,151,107
자본총계,237,196,97,375,304
  자본총계(지배),237,196,97,387,328
  자본총계(비지배),,,,-12,-24
자본금,54,54,57,82,82
영업활동현금흐름,-25,-16,-13,8,-64
투자활동현금흐름,62,-35,-42,16,-231
재무활동현금흐름,-16,119,0,282,-17
CAPEX,8,25,26,11,40
FCF,-32,-41,-39,-2,-104
이자발생부채,0,107,99,28,15
영업이익률,6.52,-19.57,-37.53,-52.72,-22.41
순이익률,2.33,-25.23,-84.24,-90.10,-26.93
ROE(%),2.65,-17.35,-89.64,-54.03,-14.27
ROA(%),1.33,-12.48,-43.03,-35.12,-13.23
부채비율,5.96,78.87,168.04,40.18,35.10
자본유보율,314.05,238.23,43.29,366.30,296.04
EPS(원),43,-329,"-1,079",-935,-311
PER(배),130.57,N/A,N/A,N/A,N/A
BPS(원),"2,072","1,717",792,"2,361","1,999"
PBR(배),2.71,2.29,4.51,4.06,2.36
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,0.00
발행주식수(보통주),"11,416,490","11,416,490","12,201,924","16,393,692","16,393,692"
