주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"8,386","9,216","8,710","9,654","10,339"
영업이익,206,192,104,220,251
영업이익(발표기준),206,192,104,220,251
세전계속사업이익,219,114,-93,443,109
당기순이익,128,-90,-138,272,49
  당기순이익(지배),138,-60,-51,271,51
  당기순이익(비지배),-10,-30,-86,0,-2
자산총계,"5,674","6,584","6,454","6,550","8,412"
부채총계,"3,977","4,889","4,765","4,518","5,856"
자본총계,"1,696","1,696","1,689","2,032","2,556"
  자본총계(지배),"1,544","1,487","1,620","2,062","2,099"
  자본총계(비지배),153,,69,-30,457
자본금,460,460,575,575,575
영업활동현금흐름,310,-676,281,100,-586
투자활동현금흐름,-162,127,105,-670,-211
재무활동현금흐름,-215,585,-383,433,"1,007"
CAPEX,116,182,118,198,110
FCF,194,-858,163,-99,-696
이자발생부채,"2,993","3,868","3,582","3,476","4,563"
영업이익률,2.46,2.08,1.19,2.28,2.43
순이익률,1.53,-0.97,-1.58,2.81,0.48
ROE(%),9.46,-3.93,-3.30,14.74,2.45
ROA(%),2.08,-1.46,-2.11,4.18,0.66
부채비율,234.45,288.31,282.19,222.38,229.15
자본유보율,273.21,255.20,152.47,193.62,199.72
EPS(원),156,-67,-57,244,46
PER(배),8.48,N/A,N/A,4.74,49.55
BPS(원),"1,764","1,699","1,465","1,864","1,898"
PBR(배),0.75,0.60,0.77,0.62,1.20
현금DPS(원),0,0,25,50,25
현금배당수익률,0.00,0.00,2.22,4.33,1.10
현금배당성향(%),0.00,0.00,-53.91,20.38,54.18
발행주식수(보통주),"88,347,431","88,347,431","111,416,600","111,416,600","111,416,600"
