항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"1,628.4","1,298.5","1,682.3","1,668.8","3,044.9","3,434.0",82.5,12.8
*내수,"1,348.6",879.5,801.7,"1,054.3",,,,
*수출,279.8,419.0,880.7,614.5,,,,
매출원가,"1,067.7",863.5,"1,018.9","1,056.8","1,906.2",,80.4,
매출총이익,560.7,435.0,663.4,612.0,"1,138.6","1,297.5",86.0,13.9
판매비와관리비,338.1,330.9,444.4,430.5,674.6,,56.7,
영업이익,222.6,104.1,219.1,181.5,464.1,541.5,155.7,16.7
*기타영업손익,,,,,,,,
영업이익(발표기준),222.6,104.1,219.1,181.5,464.1,,155.7,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,5.9,23.7,21.1,12.9,41.4,,219.7,
금융원가,24.2,5.1,14.7,28.1,16.7,,-40.7,
기타영업외손익,-17.7,-5.7,6.4,1.8,2.2,,22.0,
"종속기업,공동지배기업및관계기업관련손익",,-1.9,-1.4,-0.2,-4.7,,"-1,911.8",
법인세비용차감전계속사업이익,186.7,115.0,230.4,167.9,486.2,553.5,189.6,13.8
법인세비용,29.1,12.0,50.7,13.0,96.5,,645.0,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,157.6,103.0,179.7,154.9,389.7,,151.6,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,157.6,103.0,179.7,154.9,389.7,447.5,151.6,14.8
기타포괄이익,1.0,-3.8,3.8,-11.7,-1.9,,83.5,
총포괄이익,158.5,99.2,183.5,143.2,387.8,,170.8,
*주당계속사업이익,"1,719","1,080","2,010","1,788","4,292",,140,
*주당순이익,"1,719","1,080","2,010","1,788","4,292",,140,
*희석주당계속사업이익,"1,689","1,079","1,964","1,730","4,177",,141,
*희석주당순이익,"1,689","1,079","1,964","1,730","4,177",,141,
*(지배주주지분)주당계속사업이익,"1,719","1,080","2,010","1,788","4,292",,140,
*(지배주주지분)주당순이익,"1,719","1,080","2,010","1,788","4,292","4,706",140,10
*(지배주주지분)희석주당계속사업이익,"1,689","1,079","1,964","1,730","4,177",,141,
*(지배주주지분)희석주당순이익,"1,689","1,079","1,964","1,730","4,177",,141,
