항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"2,355.2","2,151.5","2,013.2","1,397.7","1,503.9",7.6
*내수,,,,,,
*수출,,,,,,
매출원가,"1,925.2","1,738.5","1,678.2","1,185.6","1,233.5",4.0
매출총이익,430.0,413.1,334.9,212.1,270.5,27.5
판매비와관리비,351.9,364.3,308.0,264.9,479.3,80.9
영업이익,78.1,48.8,27.0,-52.8,-208.8,-295.6
*기타영업손익,,,,,,
영업이익(발표기준),78.1,48.8,27.0,-52.8,-208.8,-295.6
*[구K-IFRS]영업이익,,,,,,
금융수익,8.4,26.7,27.2,30.0,43.9,46.2
금융원가,54.1,38.1,23.6,24.7,28.4,15.0
기타영업외손익,192.7,2.2,-34.2,-1.6,5.4,433.1
"종속기업,공동지배기업및관계기업관련손익",-1.2,-0.6,-1.6,-0.2,-0.8,-342.2
법인세비용차감전계속사업이익,223.9,38.9,-5.2,-49.3,-188.7,-282.9
법인세비용,66.3,10.4,1.3,-14.8,38.4,360.0
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,157.5,28.5,-6.5,-34.5,-227.2,-558.3
중단사업이익,18.7,-108.1,639.4,-19.6,,
*중단사업법인세효과,-0.4,-62.2,182.9,,,
당기순이익,176.3,-79.5,632.9,-54.1,-227.2,-319.8
기타포괄이익,-16.5,0.8,-11.4,-6.5,-0.1,99.0
총포괄이익,159.7,-78.8,621.6,-60.7,-227.2,-274.6
*주당계속사업이익,92,28,-6,-34,-225,-562
*주당순이익,111,-43,628,-53,-225,-325
*희석주당계속사업이익,91,30,-3,,,
*희석주당순이익,109,-36,609,,,
*(지배주주지분)주당계속사업이익,92,28,-6,-34,-225,-562
*(지배주주지분)주당순이익,111,-43,628,-53,-225,-325
*(지배주주지분)희석주당계속사업이익,91,30,-3,,,
*(지배주주지분)희석주당순이익,109,-36,609,,,
