항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
매출액(수익),"2,001.1","1,987.1","2,470.2","2,985.2","4,403.1","5,663.5",47.5,28.6
*내수,,,"2,383.6",,,,,
*수출,,,297.4,,,,,
매출원가,690.4,775.8,938.6,"1,118.8","1,549.7",,38.5,
매출총이익,"1,310.7","1,211.2","1,531.6","1,866.5","2,853.4","3,688.0",52.9,29.3
판매비와관리비,936.1,929.6,"1,208.6","1,350.8","1,776.6",,31.5,
영업이익,374.6,281.6,323.0,515.7,"1,076.7","1,536.3",108.8,42.7
*기타영업손익,,,,,,,,
영업이익(발표기준),374.6,281.6,323.0,515.7,"1,076.7",,108.8,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,18.9,21.9,20.8,18.0,16.2,,-9.6,
금융원가,7.1,8.2,10.0,15.1,19.3,,27.7,
기타영업외손익,121.1,-31.2,-34.4,-32.2,-36.2,,-12.6,
"종속기업,공동지배기업및관계기업관련손익",-0.0,-0.6,-0.8,0.7,0.2,,-66.6,
법인세비용차감전계속사업이익,507.5,263.5,298.5,487.1,"1,037.6","1,507.7",113.0,45.3
법인세비용,-287.5,59.3,136.4,112.1,273.2,,143.8,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,794.9,204.2,162.1,375.0,764.4,,103.9,
중단사업이익,-1.0,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,793.9,204.2,162.1,375.0,764.4,"1,110.8",103.9,45.3
기타포괄이익,-6.2,3.8,5.2,-10.1,15.8,,256.7,
총포괄이익,787.7,208.0,167.3,364.9,780.2,,113.8,
*주당계속사업이익,"12,661","3,255","2,585","6,101","12,167",,99,
*주당순이익,"12,645","3,255","2,585","6,101","12,167",,99,
*희석주당계속사업이익,,,,,"12,132",,,
*희석주당순이익,,,,,"12,132",,,
*(지배주주지분)주당계속사업이익,"12,661","3,255","2,585","6,101","12,167",,99,
*(지배주주지분)주당순이익,"12,645","3,255","2,585","6,101","12,167","17,619",99,45
*(지배주주지분)희석주당계속사업이익,,,,,"12,132",,,
*(지배주주지분)희석주당순이익,,,,,"12,132",,,
