항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"5,283.7","6,098.1","6,010.4","4,831.4","5,331.2",10.3
*내수,"2,149.9","2,813.3","2,109.7","1,336.5",,
*수출,"3,133.8","3,284.8","3,900.7","3,494.9",,
매출원가,"4,474.6","5,395.3","5,044.5","4,137.1","4,279.3",3.4
매출총이익,809.1,702.8,965.9,694.3,"1,051.8",51.5
판매비와관리비,598.7,609.3,675.0,601.6,768.0,27.7
영업이익,210.4,93.5,290.9,92.6,283.8,206.4
*기타영업손익,,,,,,
영업이익(발표기준),210.4,93.5,290.9,92.6,283.8,206.4
*[구K-IFRS]영업이익,,,,,,
금융수익,153.1,201.3,203.1,234.0,200.8,-14.2
금융원가,257.6,218.1,246.2,292.5,233.5,-20.2
기타영업외손익,-10.0,-10.8,-12.7,-22.9,7.7,133.9
"종속기업,공동지배기업및관계기업관련손익",-2.1,,,,,
법인세비용차감전계속사업이익,93.7,65.9,235.2,11.2,258.9,"2,204.2"
법인세비용,31.9,14.2,57.3,-8.7,70.8,911.3
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,61.8,51.7,178.0,20.0,188.1,841.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,61.8,51.7,178.0,20.0,188.1,841.9
기타포괄이익,10.4,1.0,-0.6,19.9,-7.0,-135.4
총포괄이익,72.2,52.7,177.3,39.8,181.0,354.5
*주당계속사업이익,475,368,"1,226",197,"1,414",618
*주당순이익,475,368,"1,226",197,"1,414",618
*희석주당계속사업이익,423,359,"1,187",191,"1,385",625
*희석주당순이익,423,359,"1,187",191,"1,385",625
*(지배주주지분)주당계속사업이익,475,368,"1,226",197,"1,414",618
*(지배주주지분)주당순이익,475,368,"1,226",197,"1,414",618
*(지배주주지분)희석주당계속사업이익,423,359,"1,187",191,"1,385",625
*(지배주주지분)희석주당순이익,423,359,"1,187",191,"1,385",625
