항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
매출액(수익),142.1,134.5,150.1,177.1,258.9,285.0,46.2,10.1
*내수,,,150.1,177.1,,,,
*수출,,,,,,,,
매출원가,,,,,,,,
매출총이익,142.1,134.5,150.1,177.1,258.9,285.0,46.2,10.1
판매비와관리비,98.4,97.2,94.6,102.6,120.6,,17.6,
영업이익,43.8,37.3,55.5,74.5,138.3,150.0,85.6,8.5
*기타영업손익,,,,,,,,
영업이익(발표기준),43.8,37.3,55.5,74.5,138.3,,85.6,
*[구K-IFRS]영업이익,,,,,,,,
금융수익,1.8,2.4,5.4,5.7,7.6,,33.6,
금융원가,0.1,0.4,0.1,0.8,0.0,,-95.7,
기타영업외손익,3.6,-1.9,-0.2,-3.1,-5.2,,-68.0,
"종속기업,공동지배기업및관계기업관련손익",58.9,12.3,-19.4,7.6,34.3,,349.7,
법인세비용차감전계속사업이익,108.1,49.7,41.2,83.9,174.8,182.0,108.5,4.1
법인세비용,22.6,7.6,10.4,17.8,37.5,,111.0,
종속회사매수일전순손익,,,,,,,,
처분된종속회사순손익,,,,,,,,
계속사업이익,85.4,42.1,30.8,66.1,137.4,,107.8,
중단사업이익,,,,,,,,
*중단사업법인세효과,,,,,,,,
당기순이익,85.4,42.1,30.8,66.1,137.4,141.0,107.8,2.6
기타포괄이익,0.5,14.4,0.5,-1.6,-1.9,,-16.0,
총포괄이익,86.0,56.5,31.3,64.5,135.5,,110.2,
*주당계속사업이익,"24,408",236,150,321,667,,108,
*주당순이익,"24,408",236,150,321,667,,108,
*희석주당계속사업이익,,,,,,,,
*희석주당순이익,,,,,,,,
*(지배주주지분)주당계속사업이익,"24,408",236,150,321,667,,108,
*(지배주주지분)주당순이익,"24,408",236,150,321,667,685,108,3
*(지배주주지분)희석주당계속사업이익,,,,,,,,
*(지배주주지분)희석주당순이익,,,,,,,,
