항목,2017/06,2018/06,2019/06,2020/06,2021/06,전년대비
자산총계,"6,385.6","6,564.5","6,918.8","8,583.2","8,984.8",4.7
유동자산,"3,758.5","4,011.8","4,389.4","4,755.9","5,102.5",7.3
재고자산,"2,064.9","2,315.2","2,659.5","3,070.7","2,819.7",-8.2
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,161.2,182.0,262.3,212.4,294.9,38.9
매출채권및기타채권,"1,137.2","1,132.5","1,078.9",987.4,"1,026.2",3.9
당기법인세자산(선급법인세),,,,1.6,1.4,-12.5
계약자산,,,1.7,3.0,3.7,23.9
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,164.7,287.4,233.6,97.4,70.0,-28.1
현금및현금성자산,230.5,94.6,153.5,383.5,596.6,55.6
매각예정비유동자산및처분자산,,,,,290.1,
비유동자산,"2,627.1","2,552.7","2,529.4","3,827.2","3,882.3",1.4
유형자산,"1,740.7","1,668.3","1,725.0","1,925.3","1,796.1",-6.7
무형자산,12.7,14.5,15.2,11.8,9.9,-16.3
비유동생물자산,,,,,,
투자부동산,147.0,146.0,145.7,146.4,374.2,155.7
투자자산,331.8,338.7,293.2,246.1,128.0,-48.0
장기매출채권및기타채권,,,338.2,421.8,534.0,26.6
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,394.8,385.2,12.0,"1,075.9","1,040.1",-3.3
기타금융업자산,,,,,,
*순자산1,"2,305.1","2,307.3","2,287.6","2,307.7","2,650.0",14.8
*순자산2,"2,292.4","2,292.9","2,272.4","2,295.9","2,640.1",15.0
부채총계,"4,080.5","4,257.1","4,631.2","6,275.5","6,334.8",0.9
유동부채,"3,590.9","3,743.3","3,557.2","4,527.9","4,196.8",-7.3
단기사채,,,,,,
단기차입금,"1,926.4","1,697.1","1,463.7","1,513.5","1,465.7",-3.2
유동성장기부채,787.7,991.4,929.6,"1,561.0",864.1,-44.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,0.3,5.0,254.2,283.4,11.5
매입채무및기타채무,876.1,"1,041.4","1,069.3","1,096.1","1,398.1",27.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),,10.3,72.1,52.2,140.9,170.0
계약부채,,,8.3,15.9,39.9,151.2
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,0.6,2.8,9.0,35.0,1.3,-96.2
매각예정으로분류된처분자산에포함된부채,,,,,3.3,
비유동부채,489.6,513.8,"1,074.0","1,747.6","2,138.1",22.4
사채,194.6,99.8,193.8,259.5,599.0,130.9
장기차입금,87.1,192.0,416.8,189.4,350.2,84.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,0.9,0.4,220.8,"1,003.8",917.0,-8.7
장기매입채무및기타채무,15.7,6.4,68.2,71.9,74.9,4.2
비유동종업원급여충당부채,86.5,88.8,87.4,97.9,102.7,4.9
장기충당부채,,,,8.0,18.7,133.1
이연법인세부채,45.9,63.2,87.0,117.0,75.5,-35.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,59.0,63.1,,,,
기타금융업부채,,,,,,
*이자발생부채,"2,995.7","2,980.3","3,223.9","4,775.0","4,468.4",-6.4
*순부채,"2,604.4","2,726.3","2,811.9","4,271.1","3,577.1",-16.3
*CAPEX,214.7,148.0,226.1,427.2,500.9,17.3
자본총계,"2,305.1","2,307.3","2,287.6","2,307.7","2,650.0",14.8
지배주주지분,"2,305.1","2,307.3","2,287.6","2,307.7","2,650.0",14.8
자본금,718.5,718.5,718.5,718.5,718.5,0.0
신종자본증권,,,,,,
자본잉여금,710.9,710.9,712.6,712.6,712.6,0.0
기타자본,,,,,,
기타포괄이익누계액,-2.2,-16.9,-4.8,20.0,74.6,272.3
이익잉여금,877.8,894.7,861.3,856.5,"1,144.2",33.6
*(지배)당기순이익,79.1,28.2,25.6,3.4,288.1,"8,331.8"
비지배주주지분,,,,,,
*(비지배)당기순이익,,,,,,
수권주식수,"500,000","500,000","500,000","500,000","500,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"143,708","143,708","143,708","143,708","143,708",0
보통주,"143,708","143,708","143,708","143,708","143,708",0
우선주,,,,,,
