항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,013.5","4,975.4","8,710.0","7,661.4","8,052.8",5.1
유동자산,"1,828.7","3,410.4","2,736.8","1,370.3","1,255.0",-8.4
재고자산,89.4,109.2,143.3,118.8,121.5,2.3
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,2.7,124.9,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,112.5,486.0,578.2,764.9,704.0,-8.0
매출채권및기타채권,171.8,161.8,208.6,47.5,62.2,30.9
당기법인세자산(선급법인세),0.6,0.5,66.5,1.4,1.6,13.3
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,276.1,423.7,364.7,84.8,102.7,21.1
현금및현금성자산,"1,178.3","2,226.5","1,236.6",338.7,263.1,-22.3
매각예정비유동자산및처분자산,,,14.1,14.1,,
비유동자산,"1,184.8","1,565.0","5,973.2","6,291.1","6,797.7",8.1
유형자산,481.9,689.3,748.3,772.5,692.2,-10.4
무형자산,355.3,338.4,336.8,297.2,284.5,-4.3
비유동생물자산,,,,,,
투자부동산,,14.3,,,,
투자자산,13.0,0.2,1.6,17.6,41.9,139.0
장기매출채권및기타채권,,,,,,
이연법인세자산,49.1,125.3,252.0,627.0,"1,048.9",67.3
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,285.5,397.4,"4,634.5","4,576.8","4,730.2",3.4
기타금융업자산,,,,,,
*순자산1,924.7,"2,849.0","2,457.8","1,377.4",892.3,-35.2
*순자산2,569.5,"2,510.6","2,121.0","1,080.2",607.8,-43.7
부채총계,"2,088.8","2,126.3","6,252.2","6,284.0","7,160.5",13.9
유동부채,"1,798.3","1,770.3","2,625.7","2,115.9","2,641.5",24.8
단기사채,88.2,,,211.5,204.7,-3.2
단기차입금,,,,496.5,463.6,-6.6
유동성장기부채,,21.2,739.9,697.8,703.5,0.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,64.9,58.7,-9.6
매입채무및기타채무,710.0,697.7,808.8,503.6,579.7,15.1
유동종업원급여충당부채,,,,,,
단기충당부채,,,27.8,42.2,181.6,330.6
당기법인세부채(미지급법인세),95.1,91.2,1.5,0.4,18.6,"4,714.2"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,1.0,
기타유동부채,905.0,960.2,"1,047.8",99.2,430.3,333.6
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,290.5,356.0,"3,626.5","4,168.1","4,519.0",8.4
사채,,,,84.4,,
장기차입금,,,,29.0,29.0,0.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,"2,868.9","2,155.6","1,997.0",-7.3
장기매입채무및기타채무,,,6.0,12.4,10.9,-11.9
비유동종업원급여충당부채,23.6,28.2,37.0,157.3,184.3,17.2
장기충당부채,211.1,297.4,681.8,"1,682.9","2,252.9",33.9
이연법인세부채,55.7,30.4,32.8,46.5,44.9,-3.6
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,88.2,21.2,"3,608.7","3,653.4","3,368.5",-7.8
*순부채,"-1,191.2","-2,691.0","1,671.1","2,551.8","2,403.4",-5.8
*CAPEX,135.6,262.9,363.2,210.7,35.5,-83.2
자본총계,924.7,"2,849.0","2,457.8","1,377.4",892.3,-35.2
지배주주지분,835.0,"1,851.9","1,612.3",762.6,537.0,-29.6
자본금,354.8,377.2,383.4,383.4,547.4,42.8
신종자본증권,,,,,,
자본잉여금,890.5,"1,645.1","1,661.0","1,665.9","1,961.8",17.8
기타자본,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
기타포괄이익누계액,0.0,0.0,0.0,0.0,57.4,"175,455.3"
이익잉여금,-410.4,-170.4,-432.2,"-1,286.7","-2,029.5",-57.7
*(지배)당기순이익,297.4,248.4,-295.4,-854.7,-769.1,10.0
비지배주주지분,89.8,997.1,845.6,614.8,355.3,-42.2
*(비지배)당기순이익,73.7,89.9,-181.2,-589.3,-865.4,-46.8
수권주식수,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"70,959","75,437","76,681","76,681","109,472",43
보통주,"70,959","75,437","76,681","76,681","109,472",43
우선주,,,,,,
