항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,273.5","5,000.4","5,731.7","5,523.8","6,511.5",17.9
유동자산,"3,399.6","3,232.1","3,741.8","3,680.8","4,693.7",27.5
재고자산,"1,153.6","1,084.9","1,534.5","1,337.3","2,092.9",56.5
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,9.1,3.2,1.9,-40.0
상각후원가측정금융자산,,9.6,,,,
단기금융자산,10.4,,0.5,0.5,24.5,"4,981.7"
매출채권및기타채권,"2,060.2","1,998.2","2,067.3","2,053.8","2,484.3",21.0
당기법인세자산(선급법인세),,,,1.2,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,26.2,15.8,22.6,28.2,36.0,27.7
현금및현금성자산,149.2,123.6,107.8,256.6,54.0,-78.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,873.9","1,768.3","1,990.0","1,843.0","1,817.8",-1.4
유형자산,"1,799.6","1,680.5","1,861.5","1,701.2","1,680.4",-1.2
무형자산,45.7,44.7,53.9,22.2,25.7,15.6
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,12.7,11.0,13.9,15.7,11.3,-28.1
장기매출채권및기타채권,14.5,31.3,39.7,34.4,16.8,-51.3
이연법인세자산,,,5.5,9.9,11.7,17.6
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,1.4,0.8,15.5,59.4,71.9,21.1
기타금융업자산,,,,,,
*순자산1,"3,213.0","3,250.9","3,274.0","3,147.9","3,403.7",8.1
*순자산2,"3,167.3","3,206.2","3,220.1","3,125.7","3,378.0",8.1
부채총계,"2,060.4","1,749.4","2,457.8","2,375.9","3,107.7",30.8
유동부채,"1,731.9","1,627.2","2,249.2","1,881.7","2,725.7",44.9
단기사채,,,,,,
단기차입금,512.0,611.3,"1,438.9",880.8,"1,299.2",47.5
유동성장기부채,339.8,230.5,,65.9,171.2,159.9
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,4.8,19.7,13.7,-30.6
매입채무및기타채무,841.4,762.7,780.0,909.5,"1,175.9",29.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),35.3,20.6,22.6,3.4,63.8,"1,758.0"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,3.4,2.1,2.9,2.4,1.9,-18.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,328.5,122.2,208.6,494.2,382.0,-22.7
사채,,,,,,
장기차입금,304.8,78.4,170.4,443.5,345.0,-22.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,8.4,12.7,2.0,-84.4
장기매입채무및기타채무,6.0,5.9,4.1,8.0,8.0,0.1
비유동종업원급여충당부채,2.6,27.0,14.2,24.2,16.8,-30.6
장기충당부채,,,,,,
이연법인세부채,15.1,10.8,11.5,5.9,10.2,73.4
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,156.7",920.2,"1,622.5","1,418.0","1,830.7",29.1
*순부채,997.1,787.0,"1,505.6","1,158.1","1,774.7",53.2
*CAPEX,103.0,78.4,85.5,104.9,176.2,68.0
자본총계,"3,213.0","3,250.9","3,274.0","3,147.9","3,403.7",8.1
지배주주지분,"3,116.3","3,154.1","3,172.1","3,045.9","3,287.1",7.9
자본금,428.5,428.5,428.5,428.5,428.5,0.0
신종자본증권,,,,,,
자본잉여금,405.8,405.8,405.8,405.8,405.8,0.0
기타자본,-30.1,-31.1,-52.8,-58.9,-62.1,-5.4
기타포괄이익누계액,-13.2,-13.7,2.1,-1.7,29.8,"1,827.5"
이익잉여금,"2,325.4","2,364.8","2,388.5","2,272.3","2,485.2",9.4
*(지배)당기순이익,237.1,111.6,109.7,-44.1,261.2,691.9
비지배주주지분,96.7,96.8,101.9,102.0,116.6,14.3
*(비지배)당기순이익,-0.1,-0.9,0.2,1.6,6.5,310.9
수권주식수,"20,000","20,000","20,000","20,000","20,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"8,570","8,570","8,570","8,570","8,570",0
보통주,"8,570","8,570","8,570","8,570","8,570",0
우선주,,,,,,
