항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
자산총계,"7,717.9","7,960.9","8,517.2","14,983.8","16,696.0","16,850.0",11.4,0.9
유동자산,"6,431.8","6,957.1","7,439.0","11,046.0","12,409.6","12,793.3",12.3,3.1
재고자산,2.4,12.4,7.4,414.0,380.7,,-8.1,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,354.5,5.1,,,,
기타포괄손익-공정가치측정금융자산,,5.9,8.6,4.6,5.8,,25.7,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,765.0,919.2,954.0,277.7,750.9,,170.4,
매출채권및기타채권,"2,125.7","2,534.5","2,831.2","4,441.9","5,182.3",,16.7,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,231.9,183.1,141.1,268.8,307.7,,14.5,
현금및현금성자산,"3,306.8","3,301.9","3,139.5","5,633.8","5,782.2",,2.6,
매각예정비유동자산및처분자산,,,2.8,,,,,
비유동자산,"1,286.1","1,003.9","1,078.2","3,937.8","4,286.4",,8.8,
유형자산,52.8,33.2,34.3,58.6,46.1,,-21.4,
무형자산,15.9,20.2,26.8,176.9,173.2,,-2.1,
비유동생물자산,,,,,,,,
투자부동산,12.7,12.4,15.0,40.3,36.2,,-10.3,
투자자산,744.1,468.5,588.4,"2,308.3","2,412.1",,4.5,
장기매출채권및기타채권,86.1,90.9,107.7,348.3,672.6,,93.1,
이연법인세자산,348.0,355.8,236.7,843.1,769.1,,-8.8,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,26.5,22.9,69.3,162.2,177.2,,9.2,
기타금융업자산,,,,,,,,
*순자산1,"3,225.7","3,676.2","4,578.4","8,018.5","9,578.9",,19.5,
*순자산2,"3,209.8","3,656.0","4,551.6","7,841.6","9,405.7",,19.9,
부채총계,"4,492.2","4,284.7","3,938.8","6,965.3","7,117.1","6,363.3",2.2,-10.6
유동부채,"2,397.3","3,098.7","3,575.7","5,450.3","5,489.5","4,843.3",0.7,-11.8
단기사채,,,,,,,,
단기차입금,,0.3,0.3,,263.0,,,
유동성장기부채,0.3,,,1.0,1.0,,0.0,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,98.0,113.4,205.8,349.7,224.9,,-35.7,
매입채무및기타채무,"2,139.3","2,720.1","3,038.6","3,882.2","4,110.9",,5.9,
유동종업원급여충당부채,,,,,,,,
단기충당부채,51.2,58.3,94.9,683.5,455.9,,-33.3,
당기법인세부채(미지급법인세),28.7,159.8,171.1,275.9,278.9,,1.1,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,79.8,46.8,65.0,258.0,154.8,,-40.0,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"2,094.9","1,186.0",363.1,"1,515.0","1,627.6","1,520.0",7.4,-6.6
사채,811.2,405.6,,236.7,724.9,,206.3,
장기차입금,"1,046.7",505.2,6.5,761.6,407.4,,-46.5,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,55.5,38.4,11.2,74.5,71.3,,-4.3,
장기매입채무및기타채무,7.5,19.6,7.2,10.2,10.3,,0.9,
비유동종업원급여충당부채,33.3,46.5,27.2,44.8,56.9,,26.9,
장기충당부채,140.6,170.7,310.9,387.2,356.8,,-7.8,
이연법인세부채,,,,,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"1,858.3",911.1,56.9,"1,124.5","1,539.7",,36.9,
*순부채,"-1,473.4","-2,535.2","-3,641.1","-4,651.2","-4,321.6","-6,105.0",7.1,-41.3
*CAPEX,1.9,4.5,6.9,17.2,13.2,10.0,-23.4,-24.0
자본총계,"3,225.7","3,676.2","4,578.4","8,018.5","9,578.9","10,486.7",19.5,9.5
지배주주지분,"3,225.7","3,676.2","4,578.4","8,018.5","9,578.9","10,486.7",19.5,9.5
자본금,759.0,759.0,759.0,"1,165.4","1,165.4","1,170.0",0.0,0.4
신종자본증권,,,,,,,,
자본잉여금,363.1,363.1,363.1,"1,969.3","1,969.3",,0.0,
기타자본,-0.0,-0.0,-0.0,-1.0,-1.0,,0.0,
기타포괄이익누계액,32.5,-2.4,-2.3,-0.3,-1.2,,-263.9,
이익잉여금,"2,071.2","2,556.6","3,458.7","4,885.1","6,446.4",,32.0,
*(지배)당기순이익,646.1,645.3,951.0,"1,493.2","1,755.6",,17.6,
비지배주주지분,,,,,,,,
*(비지배)당기순이익,,,,,,,,
수권주식수,"200,000","200,000","200,000","250,000","250,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"15,180","15,180","15,180","23,308","23,308",,0,
보통주,"15,180","15,180","15,180","22,053","22,053",,0,
우선주,,,,"1,255","1,255",,0,
