항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,579.5","4,130.0","4,720.8","5,051.0","5,794.9",14.7
유동자산,"1,931.8","2,348.2","2,518.8","2,631.7","3,255.8",23.7
재고자산,971.2,"1,238.7","1,412.5","1,094.2","1,365.3",24.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,1.1,56.4,0.0,0.6,53.7,"8,484.3"
매출채권및기타채권,685.2,731.9,749.0,700.8,914.4,30.5
당기법인세자산(선급법인세),4.6,3.6,3.6,3.9,3.5,-10.1
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,62.7,95.6,101.7,49.4,89.5,81.2
현금및현금성자산,207.0,221.9,252.0,782.9,829.4,5.9
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,647.7","1,781.8","2,202.0","2,419.3","2,539.1",5.0
유형자산,"1,496.9","1,553.8","1,941.1","2,163.2","2,287.6",5.8
무형자산,32.1,60.0,59.9,70.4,64.2,-8.8
비유동생물자산,,,,,,
투자부동산,18.2,18.1,18.0,17.9,17.8,-0.6
투자자산,100.4,149.9,182.9,167.7,163.0,-2.8
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,,6.4,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,,
기타금융업자산,,,,,,
*순자산1,"2,109.3","2,237.6","2,374.3","2,283.8","2,518.7",10.3
*순자산2,"2,077.2","2,177.6","2,314.4","2,213.4","2,454.5",10.9
부채총계,"1,470.2","1,892.4","2,346.5","2,767.2","3,276.2",18.4
유동부채,"1,243.5","1,569.2","1,925.9","2,162.7","2,692.1",24.5
단기사채,,,,,,
단기차입금,864.3,"1,071.7","1,402.3","1,619.3","1,904.3",17.6
유동성장기부채,8.8,7.7,27.3,87.1,108.0,24.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,2.8,14.2,16.1,13.3
매입채무및기타채무,357.1,445.6,471.8,425.6,613.9,44.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,2.6,7.4,190.6
당기법인세부채(미지급법인세),5.7,40.3,20.2,9.6,30.8,220.3
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,7.7,3.9,1.5,4.3,11.6,171.3
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,226.6,323.1,420.5,604.5,584.1,-3.4
사채,,,,,,
장기차입금,83.6,194.2,305.0,441.1,435.0,-1.4
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,3.0,55.7,38.2,-31.4
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,13.7,8.2,8.2,14.1,10.8,-23.4
장기충당부채,,,,,,
이연법인세부채,129.4,120.8,104.3,93.6,100.1,6.9
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,956.7,"1,273.5","1,738.1","2,212.2","2,500.5",13.0
*순부채,748.8,995.2,"1,486.1","1,429.4","1,617.4",13.2
*CAPEX,283.0,181.8,510.4,419.6,294.5,-29.8
자본총계,"2,109.3","2,237.6","2,374.3","2,283.8","2,518.7",10.3
지배주주지분,"1,943.7","2,068.4","2,184.9","2,088.2","2,303.3",10.3
자본금,202.0,202.0,203.9,206.4,207.9,0.7
신종자본증권,,,,,,
자본잉여금,375.7,384.7,386.7,413.2,428.0,3.6
기타자본,6.4,21.4,13.6,10.0,5.3,-47.0
기타포괄이익누계액,-4.1,-16.1,-12.4,-20.6,-38.3,-85.9
이익잉여금,"1,363.6","1,476.4","1,593.0","1,479.2","1,700.4",14.9
*(지배)당기순이익,35.8,132.2,139.7,-89.3,243.7,373.0
비지배주주지분,165.6,169.2,189.5,195.6,215.4,10.1
*(비지배)당기순이익,12.0,5.8,24.0,13.5,28.4,110.7
수권주식수,"50,000","50,000","50,000","50,000","50,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"40,396","40,396","40,786","41,276","41,576",1
보통주,"40,396","40,396","40,786","41,276","41,576",1
우선주,,,,,,
