항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"3,856.1","3,809.5","3,801.1","4,871.5","3,925.8",-19.4
유동자산,"2,138.1","2,246.1","2,191.9","3,328.1","2,272.3",-31.7
재고자산,469.3,449.4,490.3,490.9,477.1,-2.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,526.1,4.7,-99.1
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,190.6,294.2,430.7,824.3,648.0,-21.4
매출채권및기타채권,"1,270.1","1,116.2","1,014.9",908.1,839.6,-7.5
당기법인세자산(선급법인세),4.5,,0.6,,4.4,
계약자산,,,,,,
반품(환불)자산,,9.8,7.5,6.7,3.7,-45.3
배출권,,,,,,
기타유동자산,9.5,4.8,14.2,14.0,18.5,32.5
현금및현금성자산,194.2,371.7,233.7,558.0,276.4,-50.5
매각예정비유동자산및처분자산,,,,,,
비유동자산,"1,718.0","1,563.5","1,609.2","1,543.4","1,653.5",7.1
유형자산,"1,381.9","1,305.0","1,309.4","1,241.8","1,168.8",-5.9
무형자산,87.8,71.2,89.1,80.6,89.7,11.3
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,192.7,119.4,144.4,167.0,304.1,82.1
장기매출채권및기타채권,,,,,,
이연법인세자산,55.6,67.9,66.2,53.9,90.9,68.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,,,,
기타금융업자산,,,,,,
*순자산1,"2,101.1","2,074.8","2,091.3","3,743.3","3,545.6",-5.3
*순자산2,"2,013.3","2,003.6","2,002.1","3,662.7","3,455.9",-5.7
부채총계,"1,755.0","1,734.7","1,709.9","1,128.2",380.3,-66.3
유동부채,"1,390.8","1,461.7","1,339.5",833.4,285.5,-65.7
단기사채,,,,,,
단기차입금,"1,030.2","1,054.4",985.1,1.5,2.5,65.2
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,3.2,10.6,7.2,-32.0
매입채무및기타채무,357.5,329.6,301.1,171.7,229.3,33.6
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),1.8,25.6,0.7,594.7,1.3,-99.8
계약부채,,,,,,
반품(환불)부채,,49.4,49.2,46.5,41.2,-11.4
배출부채,,,,,,
기타유동부채,1.2,2.8,0.3,8.4,4.0,-52.7
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,364.2,273.0,370.3,294.8,94.8,-67.9
사채,,,,,,
장기차입금,95.5,20.0,75.5,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,1.1,5.8,2.1,-63.1
장기매입채무및기타채무,13.2,16.3,14.4,13.7,11.6,-14.9
비유동종업원급여충당부채,223.5,236.7,279.2,275.4,81.0,-70.6
장기충당부채,32.0,,,,,
이연법인세부채,,,,,,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"1,125.7","1,074.4","1,064.9",17.9,11.8,-33.9
*순부채,743.9,408.5,404.9,"-1,886.8",-913.4,51.6
*CAPEX,30.8,17.9,120.7,26.5,44.2,66.7
자본총계,"2,101.1","2,074.8","2,091.3","3,743.3","3,545.6",-5.3
지배주주지분,"2,098.1","2,064.7","2,081.8","3,733.7","3,534.9",-5.3
자본금,275.9,275.9,275.9,275.9,275.9,0.0
신종자본증권,,,,,,
자본잉여금,576.4,576.4,577.7,"2,135.9","2,135.9",0.0
기타자본,-116.9,-116.9,-116.9,-87.3,-87.3,0.0
기타포괄이익누계액,-69.3,-107.4,-119.6,-156.7,-181.2,-15.6
이익잉여금,"1,432.0","1,436.7","1,464.6","1,566.0","1,391.6",-11.1
*(지배)당기순이익,9.0,28.0,53.2,50.0,-115.8,-331.5
비지배주주지분,3.0,10.1,9.4,9.6,10.7,11.3
*(비지배)당기순이익,0.2,0.1,0.7,0.4,0.6,34.2
수권주식수,"80,000","80,000","80,000","80,000","80,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"55,185","55,185","55,185","55,185","55,185",0
보통주,"52,985","52,985","52,985","52,985","52,985",0
우선주,"2,200","2,200","2,200","2,200","2,200",0
