항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"45,436.1","42,213.9","39,294.6","38,462.0","43,422.1","50,580.0",12.9,16.5
유동자산,"14,947.3","13,457.6","10,867.2","11,704.0","15,668.9","16,140.0",33.9,3.0
재고자산,"5,469.7","4,586.4","4,207.7","4,065.4","5,880.3",,44.6,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,100.3,57.4,0.5,,-99.2,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,380.4,589.7,494.0,505.3,462.0,,-8.6,
매출채권및기타채권,"6,749.5","4,692.7","4,317.8","4,739.6","5,621.2",,18.6,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,827.2,585.4,522.1,624.6,556.8,,-10.9,
현금및현금성자산,"1,520.3","2,718.3","1,095.5","1,557.5","3,009.6",,93.2,
매각예정비유동자산및처분자산,,285.1,129.9,154.1,138.7,,-10.0,
비유동자산,"30,488.9","28,756.3","28,427.4","26,758.0","27,753.1",,3.7,
유형자산,"27,765.7","25,799.1","24,680.5","22,974.5","23,919.1",,4.1,
무형자산,74.0,55.4,45.3,42.2,46.1,,9.3,
비유동생물자산,,,,,,,,
투자부동산,47.3,46.9,175.6,62.1,61.8,,-0.4,
투자자산,5.3,253.5,455.2,444.3,228.1,,-48.7,
장기매출채권및기타채권,,,136.8,115.5,204.5,,77.1,
이연법인세자산,"2,050.9","2,067.9","2,157.2","2,182.2","2,411.7",,10.5,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,545.7,533.5,776.8,937.3,881.8,,-5.9,
기타금융업자산,,,,,,,,
*순자산1,"9,290.5","13,417.3","12,926.3","11,675.9","12,815.7",,9.8,
*순자산2,"9,216.5","13,361.9","12,881.0","11,633.8","12,769.6",,9.8,
부채총계,"36,145.6","28,796.6","26,368.3","26,786.1","30,606.4","29,050.0",14.3,-5.1
유동부채,"24,350.0","12,209.1","9,376.7","9,504.3","15,005.3","10,080.0",57.9,-32.8
단기사채,,,,,,,,
단기차입금,"7,600.3","5,070.3","4,045.5","3,664.0","4,833.7",,31.9,
유동성장기부채,"8,782.9","1,345.8",898.2,959.8,"2,535.7",,164.2,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,200.7,181.5,192.3,,6.0,
매입채무및기타채무,"7,819.2","5,577.2","3,944.3","4,394.3","6,320.2",,43.8,
유동종업원급여충당부채,,,,31.5,,,,
단기충당부채,33.8,100.7,108.0,101.2,701.8,,593.7,
당기법인세부채(미지급법인세),27.5,2.2,54.1,9.2,67.0,,624.6,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,4.9,0.4,,,,,,
기타유동부채,81.5,112.5,126.0,162.9,354.4,,117.6,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"11,795.7","16,587.5","16,991.5","17,281.8","15,601.1","18,970.0",-9.7,21.6
사채,,,,,,,,
장기차입금,"8,524.3","13,447.3","13,547.3","12,780.7","11,803.8",,-7.6,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,276.0,468.2,388.6,,-17.0,
장기매입채무및기타채무,,,43.3,47.8,43.3,,-9.4,
비유동종업원급여충당부채,"1,859.6","1,732.4","2,135.8","2,389.8","2,367.6",,-0.9,
장기충당부채,"1,376.7","1,380.6",983.2,"1,592.9",993.6,,-37.6,
이연법인세부채,,,,,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,35.0,27.2,6.0,2.3,4.1,,77.3,
기타금융업부채,,,,,,,,
*이자발생부채,"24,907.5","19,863.4","18,967.6","18,054.1","19,754.2",,9.4,
*순부채,"23,011.1","16,559.3","17,283.7","15,969.9","16,287.1","14,460.0",2.0,-11.2
*CAPEX,"2,898.5","1,588.2",895.1,907.5,"2,045.1","1,500.0",125.3,-26.6
자본총계,"9,290.5","13,417.3","12,926.3","11,675.9","12,815.7","21,530.0",9.8,68.0
지배주주지분,"8,953.1","13,417.3","12,926.3","11,675.9","11,730.1","21,530.0",0.5,83.5
자본금,"7,899.7","14,363.0","14,363.0","14,363.0","14,363.0","14,360.0",0.0,-0.0
신종자본증권,,,,,,,,
자본잉여금,"2,466.9","2,249.9","2,249.9","2,249.9","2,249.9",,0.0,
기타자본,-195.4,-195.4,-195.4,-195.4,-195.4,,0.0,
기타포괄이익누계액,89.4,137.4,246.0,80.2,945.3,,"1,079.0",
이익잉여금,"-1,307.6","-3,137.6","-3,737.1","-4,821.7","-5,632.7",,-16.8,
*(지배)당기순이익,"-1,258.0","-1,837.3",-434.0,-829.4,-711.5,,14.2,
비지배주주지분,337.4,,,,"1,085.6",,,
*(비지배)당기순이익,134.6,-82.0,,,-7.0,,,
수권주식수,"400,000","400,000","400,000","400,000","400,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"157,993","287,260","287,260","287,260","287,260",,0,
보통주,"157,993","287,260","287,260","287,260","287,260",,0,
우선주,,,,,,,,
