항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"16,609.3","16,912.1","19,137.1","18,820.3","19,367.3","20,266.2",2.9,4.6
유동자산,"6,580.9","5,640.9","6,622.0","6,143.7","7,039.6","8,225.1",14.6,16.8
재고자산,"2,321.2","2,477.6","3,267.3","3,085.4","2,501.9",,-18.9,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,931.2,313.6,19.8,18.7,25.1,,33.9,
매출채권및기타채권,"2,503.3","1,834.6","1,910.0","1,500.7","2,226.1",,48.3,
당기법인세자산(선급법인세),,0.1,2.9,27.7,0.0,,-99.8,
계약자산,,,,,26.1,,,
반품(환불)자산,,5.3,2.4,0.6,0.6,,-6.7,
배출권,,,,,,,,
기타유동자산,352.5,336.5,358.6,49.0,163.1,,232.5,
현금및현금성자산,472.7,673.4,"1,061.1","1,461.6","2,092.2",,43.1,
매각예정비유동자산및처분자산,,,,,4.5,,,
비유동자산,"10,028.4","11,271.2","12,515.0","12,676.5","12,327.7",,-2.8,
유형자산,"7,900.5","9,003.2","9,914.2","9,866.2","9,445.2",,-4.3,
무형자산,457.0,606.9,662.4,728.9,801.7,,10.0,
비유동생물자산,,,,,,,,
투자부동산,11.2,10.4,78.8,,,,,
투자자산,717.1,708.9,830.4,596.7,529.3,,-11.3,
장기매출채권및기타채권,,,,62.2,99.6,,60.2,
이연법인세자산,873.4,856.1,833.5,899.9,918.6,,2.1,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,0.7,2.0,1.8,,-10.8,
배출권,,,,,,,,
기타비유동자산,69.3,85.7,195.1,520.7,531.5,,2.1,
기타금융업자산,,,,,,,,
*순자산1,"7,924.2","7,892.6","8,222.6","8,318.9","9,282.6",,11.6,
*순자산2,"7,467.2","7,285.7","7,560.2","7,590.0","8,480.9",,11.7,
부채총계,"8,685.1","9,019.5","10,914.4","10,501.4","10,084.7","10,071.2",-4.0,-0.1
유동부채,"6,391.8","4,349.7","4,718.0","5,334.5","6,489.4","6,450.3",21.6,-0.6
단기사채,,,,,,,,
단기차입금,"1,702.1","2,015.0","2,131.0","2,381.0","2,559.0",,7.5,
유동성장기부채,"1,082.6",138.0,837.9,"1,617.2","1,967.5",,21.7,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,1.2,1.4,17.3,35.6,25.1,,-29.4,
매입채무및기타채무,"2,856.5","1,734.2","1,555.5","1,250.0","1,610.5",,28.8,
유동종업원급여충당부채,201.1,212.0,,,,,,
단기충당부채,,,,,40.6,,,
당기법인세부채(미지급법인세),42.2,5.6,7.4,6.1,134.6,,"2,101.8",
계약부채,,220.4,156.4,41.6,109.3,,162.5,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,506.1,23.1,12.5,3.0,42.7,,"1,327.2",
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"2,293.3","4,669.8","6,196.4","5,166.9","3,595.3","3,621.0",-30.4,0.7
사채,498.9,"1,979.3","3,238.9","2,096.2","1,098.5",,-47.6,
장기차입금,"1,464.0","2,166.0","2,210.0","1,793.4","1,807.7",,0.8,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,13.6,17.5,80.5,114.6,104.8,,-8.5,
장기매입채무및기타채무,2.5,54.1,278.5,892.4,385.7,,-56.8,
비유동종업원급여충당부채,194.8,314.7,333.0,161.2,90.3,,-44.0,
장기충당부채,110.3,,,,,,,
이연법인세부채,9.2,3.1,15.7,4.5,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,135.1,39.8,104.5,108.4,,3.8,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"4,762.4","6,311.9","8,515.7","8,021.9","7,562.7",,-5.7,
*순부채,"4,075.2","5,638.5","7,454.5","6,551.7","5,469.6","4,306.4",-16.5,-21.3
*CAPEX,"2,470.5","1,822.7","1,661.3",418.2,199.5,467.8,-52.3,134.5
자본총계,"7,924.2","7,892.6","8,222.6","8,318.9","9,282.6","10,195.0",11.6,9.8
지배주주지분,"7,117.1","7,032.3","7,238.0","7,299.9","8,029.1","8,802.0",10.0,9.6
자본금,279.1,284.6,290.3,296.1,302.0,305.9,2.0,1.3
신종자본증권,,,,,,,,
자본잉여금,"4,154.6","4,149.1","4,143.4","4,137.6","4,131.7",,-0.1,
기타자본,-157.3,-213.2,-251.9,-282.7,-331.4,,-17.2,
기타포괄이익누계액,-12.2,-66.2,-181.6,-192.3,-42.3,,78.0,
이익잉여금,"2,852.9","2,878.0","3,237.7","3,341.2","3,969.2",,18.8,
*(지배)당기순이익,604.3,248.9,521.1,119.6,670.3,,460.4,
비지배주주지분,807.1,860.3,984.7,"1,019.0","1,253.5",,23.0,
*(비지배)당기순이익,85.4,92.7,117.6,53.3,144.5,,171.1,
수권주식수,"25,000","25,000","25,000","25,000","25,000",,0,
1주당금액,"2,500","2,500","2,500","2,500","2,500",,0,
발행주식수,"11,163","11,386","11,612","11,843","12,078",,2,
보통주,"11,163","11,386","11,612","11,843","12,078",,2,
우선주,,,,,,,,
