항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"67,772.8","69,885.6","76,230.9","87,070.3","89,692.0","94,012.5",3.0,4.8
유동자산,"10,028.0","12,588.0","13,653.2","19,859.1","19,453.3","23,345.0",-2.0,20.0
재고자산,604.9,"1,145.8","1,836.8","2,336.7","3,649.9",,56.2,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,904.7,752.5,"3,340.6","9,987.5","6,633.3",,-33.6,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,0.9,0.2,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,"1,044.3","1,541.1","1,389.8",192.0,181.2,,-5.6,
매출채권및기타채권,"6,332.1","6,462.1","6,357.3","6,077.5","7,936.4",,30.6,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,278.1,275.5,191.9,919.4,586.4,,-36.2,
현금및현금성자산,863.9,"2,410.1",536.6,346.1,466.3,,34.7,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"57,744.8","57,297.7","62,577.8","67,211.2","70,238.6",,4.5,
유형자산,"48,106.1","48,936.8","50,593.4","52,999.2","52,979.8",,-0.0,
무형자산,439.4,423.3,408.5,812.4,779.2,,-4.1,
비유동생물자산,,,,,,,,
투자부동산,757.7,750.6,744.1,"1,026.3","1,007.5",,-1.8,
투자자산,"7,893.7","7,186.9","6,823.3","7,155.4","7,782.4",,8.8,
장기매출채권및기타채권,,,,,,,,
이연법인세자산,,,,,,,,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,547.8,,"4,008.4","5,217.8","7,689.7",,47.4,
기타금융업자산,,,,,,,,
*순자산1,"46,177.3","48,290.9","49,792.9","50,322.9","52,256.3",,3.8,
*순자산2,"45,737.9","47,867.6","49,384.4","49,510.5","51,477.1",,4.0,
부채총계,"21,595.5","21,594.7","26,438.1","36,747.4","37,435.7","39,573.6",1.9,5.7
유동부채,"17,450.5","12,932.0","14,434.3","22,762.2","19,784.6","22,258.3",-13.1,12.5
단기사채,,,,,,,,
단기차입금,400.0,,220.0,"5,050.0","1,160.0",,-77.0,
유동성장기부채,"5,796.7",,,"3,499.2","1,200.0",,-65.7,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,391.9,499.4,"1,067.0",,113.7,
매입채무및기타채무,"8,639.9","9,105.2","9,507.3","9,230.6","10,507.0",,13.8,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),521.3,920.5,422.6,193.1,586.4,,203.7,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"2,092.6","2,906.3","3,892.5","4,289.9","5,264.2",,22.7,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"4,145.0","8,662.7","12,003.8","13,985.2","17,651.0","17,315.8",26.2,-1.9
사채,,"3,991.3","3,994.3","3,518.7","6,501.0",,84.8,
장기차입금,,"1,000.0","1,000.0","2,000.0","1,000.0",,-50.0,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,"3,719.7","5,160.1","7,087.0",,37.3,
장기매입채무및기타채무,431.9,425.7,159.1,173.1,161.7,,-6.6,
비유동종업원급여충당부채,31.6,58.5,56.0,262.9,47.5,,-81.9,
장기충당부채,9.7,9.9,15.7,21.0,21.5,,2.2,
이연법인세부채,"3,654.4","3,160.2","3,019.3","2,806.3","2,791.2",,-0.5,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,17.4,17.0,39.7,43.1,41.1,,-4.7,
기타금융업부채,,,,,,,,
*이자발생부채,"6,196.7","4,991.3","9,325.8","19,688.7","18,010.0",,-8.5,
*순부채,"3,383.8",286.8,"4,147.3","9,254.0","10,809.4","10,923.6",16.8,1.1
*CAPEX,"3,144.0","2,213.0","2,734.7","5,148.1","2,632.5","2,953.0",-48.9,12.2
자본총계,"46,177.3","48,290.9","49,792.9","50,322.9","52,256.3","54,438.4",3.8,4.2
지배주주지분,"39,553.9","41,325.0","42,420.1","42,665.6","44,209.3","46,234.4",3.6,4.6
자본금,"1,170.1","1,170.1","1,170.1","1,170.1","1,170.1","1,170.0",0.0,-0.0
신종자본증권,,,,,,,,
자본잉여금,"6,121.2","6,121.2","6,121.2","6,121.2","6,121.2",,0.0,
기타자본,"-1,264.8","-1,272.1","-1,442.2","-1,604.3","-1,847.2",,-15.1,
기타포괄이익누계액,656.1,297.1,87.0,30.7,74.9,,143.7,
이익잉여금,"32,871.4","35,008.8","36,484.0","36,947.8","38,690.3",,4.7,
*(지배)당기순이익,"2,537.1","2,389.6","1,941.4",703.2,"1,893.8",,169.3,
비지배주주지분,"6,623.4","6,965.9","7,372.8","7,657.4","8,047.0",,5.1,
*(비지배)당기순이익,485.4,484.5,488.7,347.3,440.1,,26.7,
수권주식수,"40,000","40,000","40,000","40,000","40,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"23,402","23,402","23,402","23,402","23,402",,0,
보통주,"23,402","23,402","23,402","23,402","23,402",,0,
우선주,,,,,,,,
