항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"7,786.3","8,707.6","9,117.5","9,617.6","14,849.6",54.4
유동자산,"3,878.2","4,546.8","4,318.8","4,761.3","10,770.7",126.2
재고자산,"1,192.2","1,338.2","1,369.5","1,319.1","1,844.2",39.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,4.0,2.6,2.6,4.6,0.1,-97.0
매출채권및기타채권,"1,572.9","1,425.7","1,478.4","1,558.7","1,782.7",14.4
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,204.4,262.1,239.0,203.1,"1,427.6",602.8
현금및현금성자산,885.1,"1,518.3","1,229.3","1,675.7","5,716.1",241.1
매각예정비유동자산및처분자산,19.6,,,,,
비유동자산,"3,908.0","4,160.8","4,798.6","4,856.2","4,078.9",-16.0
유형자산,"2,808.8","2,925.8","3,198.3","2,970.2","2,905.4",-2.2
무형자산,232.9,220.4,209.0,241.2,207.9,-13.8
비유동생물자산,,,,,,
투자부동산,,,,,,
투자자산,864.4,994.7,"1,326.6","1,575.7",920.1,-41.6
장기매출채권및기타채권,,,,,,
이연법인세자산,1.5,19.4,18.1,28.1,9.5,-66.2
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,0.5,0.5,46.6,41.0,35.9,-12.3
기타금융업자산,,,,,,
*순자산1,"5,127.9","5,635.3","6,261.0","6,546.8","7,139.7",9.1
*순자산2,"4,895.1","5,414.9","6,052.0","6,305.5","6,931.8",9.9
부채총계,"2,658.3","3,072.3","2,856.5","3,070.8","7,709.9",151.1
유동부채,"2,473.2","2,842.7","2,683.7","2,908.9","5,580.7",91.8
단기사채,,,,,,
단기차입금,848.6,"1,273.6","1,107.0","1,219.7","3,934.7",222.6
유동성장기부채,33.2,41.4,43.3,75.0,60.7,-19.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,8.6,16.6,9.9,14.7,48.8
매입채무및기타채무,"1,412.4","1,290.2","1,170.8","1,238.6","1,201.4",-3.0
유동종업원급여충당부채,,,,,,
단기충당부채,12.6,3.8,20.0,17.9,2.6,-85.3
당기법인세부채(미지급법인세),60.6,89.9,112.6,95.9,157.1,63.9
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,105.8,135.1,213.4,251.9,209.4,-16.9
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,185.1,229.6,172.7,161.9,"2,129.2","1,215.0"
사채,,,,,"1,994.2",
장기차입금,41.3,30.9,11.2,81.1,35.2,-56.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,23.9,14.5,20.7,42.9
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,73.2,69.2,77.5,,35.7,
장기충당부채,44.4,64.4,23.1,30.3,23.0,-23.9
이연법인세부채,26.3,65.1,37.0,36.1,20.4,-43.5
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,923.1,"1,345.9","1,198.8","1,400.1","6,059.2",332.8
*순부채,35.5,-174.8,-33.0,-280.2,343.1,222.5
*CAPEX,402.4,465.9,622.3,203.2,353.5,73.9
자본총계,"5,127.9","5,635.3","6,261.0","6,546.8","7,139.7",9.1
지배주주지분,"4,940.7","5,424.7","6,020.4","6,262.8","7,110.6",13.5
자본금,50.0,50.0,50.0,50.0,50.0,0.0
신종자본증권,,,,,,
자본잉여금,28.6,28.6,28.6,33.4,39.2,17.2
기타자본,"-2,903.2","-2,903.2","-2,903.2","-2,933.0","-2,791.9",4.8
기타포괄이익누계액,-76.9,-67.8,-34.5,-80.5,25.8,132.0
이익잉여금,"7,842.2","8,317.1","8,879.5","9,193.0","9,787.5",6.5
*(지배)당기순이익,493.7,557.8,658.0,459.3,808.3,76.0
비지배주주지분,187.3,210.6,240.6,284.0,29.2,-89.7
*(비지배)당기순이익,41.1,26.9,24.9,25.0,42.5,70.1
수권주식수,"48,000","48,000","48,000","48,000","48,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"9,994","9,994","9,994","9,994","9,994",0
보통주,"9,994","9,994","9,994","9,994","9,994",0
우선주,,,,,,
