항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"9,598.2","10,313.6","10,170.2","9,088.5","15,700.9",72.8
*내수,"4,580.4","5,412.9","5,245.5","6,529.8",,
*수출,"5,017.8","4,900.7","4,924.7","2,558.8",,
매출원가,"8,287.4","9,325.6","9,212.7","8,026.4","14,122.0",75.9
매출총이익,"1,310.8",988.0,957.5,"1,062.1","1,578.9",48.6
판매비와관리비,559.5,467.7,489.0,487.3,646.3,32.6
영업이익,751.3,520.2,468.5,574.9,932.6,62.2
*기타영업손익,,,,,,
영업이익(발표기준),751.3,520.2,468.5,574.9,932.6,62.2
*[구K-IFRS]영업이익,,,,,,
금융수익,66.7,69.8,84.5,55.5,60.4,8.8
금융원가,74.2,54.6,71.5,82.9,67.8,-18.3
기타영업외손익,125.9,101.1,-42.4,13.0,-113.6,-973.4
"종속기업,공동지배기업및관계기업관련손익",4.3,11.5,30.2,14.0,164.7,"1,075.7"
법인세비용차감전계속사업이익,873.9,648.0,469.3,574.5,976.4,70.0
법인세비용,226.6,120.7,165.6,131.2,203.5,55.1
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,647.3,527.3,303.7,443.3,772.9,74.4
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,647.3,527.3,303.7,443.3,772.9,74.4
기타포괄이익,-20.8,-5.1,-13.9,-21.7,-8.5,61.1
총포괄이익,626.6,522.2,289.9,421.5,764.4,81.3
*주당계속사업이익,"2,054","1,682",966,"1,407","2,302",64
*주당순이익,"2,054","1,682",966,"1,407","2,302",64
*희석주당계속사업이익,,,,"1,406","2,300",64
*희석주당순이익,,,,"1,406","2,300",64
*(지배주주지분)주당계속사업이익,"2,054","1,682",966,"1,407","2,302",64
*(지배주주지분)주당순이익,"2,054","1,682",966,"1,407","2,302",64
*(지배주주지분)희석주당계속사업이익,,,,"1,406","2,300",64
*(지배주주지분)희석주당순이익,,,,"1,406","2,300",64
