항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"6,281.6","7,161.2","10,075.6","7,032.6","4,306.0","5,527.3",-38.8,28.4
유동자산,"4,547.8","4,977.1","4,082.3","2,083.3","1,662.1","3,049.3",-20.2,83.5
재고자산,574.7,530.7,338.4,20.1,17.1,,-15.0,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,59.9,21.8,2.4,,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,255.0,"1,284.6","1,164.1",267.9,293.0,,9.4,
매출채권및기타채권,"1,033.8","1,037.1",976.4,170.7,150.5,,-11.8,
당기법인세자산(선급법인세),0.4,6.9,5.2,6.3,3.3,,-47.5,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,343.8,428.6,416.6,133.3,141.2,,6.0,
현금및현금성자산,"2,283.9","1,577.0","1,108.5","1,018.5","1,056.9",,3.8,
매각예정비유동자산및처분자산,56.2,52.3,51.3,464.0,,,,
비유동자산,"1,733.8","2,184.1","5,993.2","4,949.4","2,643.9",,-46.6,
유형자산,825.5,"1,095.3","1,463.4",983.9,133.8,,-86.4,
무형자산,139.2,220.9,405.3,419.6,328.5,,-21.7,
비유동생물자산,,,,,,,,
투자부동산,148.4,221.0,257.1,85.0,14.0,,-83.6,
투자자산,507.3,544.3,429.8,370.3,253.7,,-31.5,
장기매출채권및기타채권,,,30.9,13.3,33.6,,153.1,
이연법인세자산,66.0,77.6,107.7,423.8,477.2,,12.6,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,47.4,25.1,"3,299.0","2,653.5","1,403.1",,-47.1,
기타금융업자산,,,,,,,,
*순자산1,"2,457.3","2,398.8","2,178.8","1,253.1",577.6,,-53.9,
*순자산2,"2,318.1","2,177.9","1,773.5",833.6,249.0,,-70.1,
부채총계,"3,824.3","4,762.4","7,896.8","5,779.5","3,728.4","4,661.0",-35.5,25.0
유동부채,"3,622.6","4,135.9","4,075.0","1,732.6","1,725.2","2,597.0",-0.4,50.5
단기사채,,,,,,,,
단기차입금,104.7,696.2,908.4,239.0,165.6,,-30.7,
유동성장기부채,59.2,23.0,33.9,68.2,41.2,,-39.5,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,12.2,34.6,479.2,232.4,354.5,,52.5,
매입채무및기타채무,"1,638.0","1,666.7","1,224.4",719.7,694.5,,-3.5,
유동종업원급여충당부채,,,,,,,,
단기충당부채,21.2,4.0,4.9,21.4,10.2,,-52.2,
당기법인세부채(미지급법인세),209.0,36.0,37.8,4.5,3.0,,-32.0,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"1,578.2","1,675.3","1,386.4",447.4,456.1,,1.9,
매각예정으로분류된처분자산에포함된부채,0.2,0.1,,,,,,
비유동부채,201.7,626.5,"3,821.7","4,046.9","2,003.2","2,063.8",-50.5,3.0
사채,22.4,22.9,13.6,3.1,1.0,,-67.1,
장기차입금,51.7,103.8,886.7,948.7,105.3,,-88.9,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,9.9,350.7,"2,796.9","2,997.6","1,827.5",,-39.0,
장기매입채무및기타채무,89.3,111.2,84.9,68.5,55.4,,-19.1,
비유동종업원급여충당부채,15.3,17.8,19.5,23.2,10.2,,-55.8,
장기충당부채,9.4,16.9,18.6,4.3,1.8,,-58.0,
이연법인세부채,,,,,,,,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,3.7,3.3,1.6,1.5,2.0,,33.5,
기타금융업부채,,,,,,,,
*이자발생부채,254.6,"1,224.2","5,110.8","4,484.4","2,491.7",,-44.4,
*순부채,"-2,230.8","-1,692.3","2,924.4","3,282.4","1,263.8","1,005.5",-61.5,-20.4
*CAPEX,214.1,128.8,"1,108.8",40.4,25.4,340.0,-37.1,"1,236.1"
자본총계,"2,457.3","2,398.8","2,178.8","1,253.1",577.6,866.3,-53.9,50.0
지배주주지분,"2,089.0","1,998.7","1,807.7","1,350.4",853.3,"1,295.8",-36.8,51.9
자본금,58.1,58.1,58.1,69.7,69.7,77.5,0.0,11.2
신종자본증권,,,,,,,,
자본잉여금,"1,145.4","1,113.2","1,113.0","2,390.6",636.0,,-73.4,
기타자본,-339.8,-339.7,-338.1,-336.9,-336.9,,0.0,
기타포괄이익누계액,-43.7,-15.3,5.4,22.1,19.5,,-11.9,
이익잉여금,"1,269.0","1,182.5",969.4,-795.1,465.0,,158.5,
*(지배)당기순이익,131.8,87.5,-80.3,"-1,720.1",-439.9,,74.4,
비지배주주지분,368.2,400.1,371.1,-97.3,-275.7,,-183.5,
*(비지배)당기순이익,-2.5,18.4,-39.2,-465.6,-264.6,,43.2,
수권주식수,"20,000","20,000","20,000","20,000","20,000",,0,
1주당금액,500,500,500,500,500,,0,
발행주식수,"11,616","11,616","11,616","13,939","13,939",,0,
보통주,"11,616","11,616","11,616","13,939","13,939",,0,
우선주,,,,,,,,
