항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"5,633.9","5,693.6","5,761.4","6,202.8","8,107.4",30.7
유동자산,"3,236.1","3,081.8","3,236.3","3,529.3","4,963.2",40.6
재고자산,"1,502.6","1,539.9","1,788.1","1,883.1","2,764.1",46.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,1.0,12.5,"1,137.1"
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,36.7,34.0,32.7,42.0,7.0,-83.4
매출채권및기타채권,"1,492.9","1,308.3","1,154.0","1,370.1","1,766.9",29.0
당기법인세자산(선급법인세),0.0,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,0.3,1.1,2.3,0.6,-74.5
기타유동자산,12.6,15.4,18.9,83.9,53.0,-36.8
현금및현금성자산,142.4,183.8,241.5,146.9,326.8,122.5
매각예정비유동자산및처분자산,48.9,,,,32.2,
비유동자산,"2,397.8","2,611.7","2,525.1","2,673.6","3,144.2",17.6
유형자산,"2,153.3","2,358.9","2,302.5","2,410.8","2,902.0",20.4
무형자산,96.3,92.2,80.5,94.1,92.4,-1.8
비유동생물자산,,,,,,
투자부동산,,,3.7,,,
투자자산,127.4,122.3,104.0,101.9,80.2,-21.2
장기매출채권및기타채권,0.0,0.1,,,,
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,20.8,38.2,34.4,66.8,69.6,4.1
기타금융업자산,,,,,,
*순자산1,"1,944.9","2,157.4","2,150.9","2,213.5","2,741.1",23.8
*순자산2,"1,848.6","2,065.3","2,070.4","2,119.4","2,648.7",25.0
부채총계,"3,689.0","3,536.2","3,610.6","3,989.3","5,366.2",34.5
유동부채,"3,233.0","2,950.0","3,259.0","3,050.6","3,675.9",20.5
단기사채,,,,,,
단기차입금,"2,631.9","2,511.1","2,543.3","2,420.8","2,931.4",21.1
유동성장기부채,198.4,46.7,234.1,171.8,60.8,-64.6
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,17.7,3.4,31.3,36.9,25.6,-30.7
매입채무및기타채무,356.7,368.1,445.6,404.6,575.6,42.3
유동종업원급여충당부채,,,,,,
단기충당부채,,,,,,
당기법인세부채(미지급법인세),23.7,16.5,0.0,12.2,16.6,36.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,0.3,1.1,1.6,,
기타유동부채,4.5,4.0,3.6,2.8,65.9,"2,280.6"
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,456.0,586.1,351.6,938.7,"1,690.3",80.1
사채,,,,499.3,999.0,100.1
장기차입금,263.8,348.6,122.1,194.8,383.8,97.1
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,6.4,,10.0,10.7,7.8,-27.1
장기매입채무및기타채무,,41.1,22.6,28.9,21.5,-25.5
비유동종업원급여충당부채,2.4,,,8.4,8.5,0.8
장기충당부채,,,0.6,1.7,4.1,144.1
이연법인세부채,183.5,196.5,196.2,195.0,265.5,36.2
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"3,094.1","2,906.3","2,914.6","3,303.5","4,388.3",32.8
*순부채,"2,945.9","2,718.8","2,665.0","3,138.0","4,043.4",28.9
*CAPEX,23.3,94.5,39.4,207.2,241.2,16.4
자본총계,"1,944.9","2,157.4","2,150.9","2,213.5","2,741.1",23.8
지배주주지분,"1,609.9","1,834.6","1,843.7","1,901.3","2,432.0",27.9
자본금,455.7,455.7,455.7,455.7,455.7,0.0
신종자본증권,,,,,,
자본잉여금,252.7,289.9,289.9,289.7,289.7,0.0
기타자본,-95.5,-95.5,-95.5,-96.4,-103.9,-7.8
기타포괄이익누계액,308.7,413.7,408.3,408.1,690.0,69.1
이익잉여금,688.4,770.8,785.3,844.2,"1,100.6",30.4
*(지배)당기순이익,127.3,98.2,50.6,65.5,260.3,297.3
비지배주주지분,335.0,322.8,307.2,312.2,309.1,-1.0
*(비지배)당기순이익,15.4,26.0,-3.7,5.0,2.0,-59.1
수권주식수,"200,000","200,000","200,000","200,000","200,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"91,143","91,143","91,143","91,143","91,143",0
보통주,"91,140","91,140","91,140","91,140","91,140",0
우선주,2,2,2,2,2,0
