항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"4,392.8","4,341.6","4,225.9","3,832.3","4,192.9",9.4
유동자산,"1,211.1","1,165.8",998.2,839.7,"1,165.9",38.9
재고자산,436.0,483.7,381.0,334.9,487.8,45.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,30.2,29.5,11.8,43.1,69.8,61.8
매출채권및기타채권,587.1,419.0,454.3,346.4,413.6,19.4
당기법인세자산(선급법인세),13.0,2.5,5.0,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,12.6,23.1,8.2,22.7,22.7,0.1
현금및현금성자산,132.2,207.9,138.0,92.6,172.1,85.8
매각예정비유동자산및처분자산,,,,,,
비유동자산,"3,181.8","3,175.8","3,227.7","2,992.6","3,027.0",1.1
유형자산,"2,283.1","2,217.8","2,258.5","1,954.4","1,866.9",-4.5
무형자산,12.7,13.2,7.3,7.8,7.6,-2.3
비유동생물자산,730.4,787.1,804.2,700.8,740.6,5.7
투자부동산,121.1,121.2,120.9,251.0,347.4,38.4
투자자산,21.9,23.4,19.9,57.3,50.4,-11.9
장기매출채권및기타채권,1.5,1.5,0.6,0.1,0.1,0.0
이연법인세자산,11.1,11.5,12.3,16.7,9.9,-40.7
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,,,4.0,4.7,4.1,-12.6
기타금융업자산,,,,,,
*순자산1,"1,533.5","1,804.7","1,784.6","1,725.0","1,898.4",10.1
*순자산2,"1,520.7","1,791.5","1,777.3","1,717.3","1,890.8",10.1
부채총계,"2,859.4","2,536.9","2,441.3","2,107.3","2,294.5",8.9
유동부채,"1,789.7","1,666.2","1,542.5","1,188.8","1,504.3",26.5
단기사채,,,,,,
단기차입금,852.6,878.8,845.2,612.1,838.3,37.0
유동성장기부채,242.1,158.1,178.2,220.8,237.9,7.8
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,2.0,2.7,24.4,21.9,24.8,13.3
매입채무및기타채무,641.6,574.8,442.4,298.7,319.2,6.9
유동종업원급여충당부채,,,,,,
단기충당부채,29.3,30.9,24.0,13.8,11.0,-20.0
당기법인세부채(미지급법인세),20.9,13.6,27.2,9.3,45.6,391.8
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,1.2,7.4,1.0,12.4,27.5,121.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"1,069.7",870.6,898.8,918.4,790.2,-14.0
사채,89.8,,,,,
장기차입금,415.0,373.3,353.9,460.9,324.2,-29.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,66.0,,51.7,28.9,6.3,-78.2
장기매입채무및기타채무,7.4,7.4,13.2,8.9,12.6,40.7
비유동종업원급여충당부채,122.4,103.9,83.8,76.3,73.2,-4.1
장기충당부채,3.8,2.6,8.4,5.3,4.5,-15.3
이연법인세부채,365.4,383.4,364.5,316.6,348.7,10.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,23.4,21.5,20.8,-3.2
기타금융업부채,,,,,,
*이자발생부채,"1,599.5","1,410.2","1,450.8","1,342.6","1,431.0",6.6
*순부채,"1,437.1","1,172.8","1,301.0","1,206.9","1,189.2",-1.5
*CAPEX,97.9,67.0,81.2,35.5,130.8,268.9
자본총계,"1,533.5","1,804.7","1,784.6","1,725.0","1,898.4",10.1
지배주주지분,"1,523.3","1,791.3","1,784.6","1,725.0","1,898.4",10.1
자본금,468.7,547.6,547.6,547.6,547.6,0.0
신종자본증권,,,,,,
자본잉여금,12.8,115.9,105.7,105.7,105.7,0.0
기타자본,-160.8,-166.2,-187.8,-189.1,-189.1,0.0
기타포괄이익누계액,67.3,109.3,147.4,92.5,181.0,95.6
이익잉여금,"1,135.3","1,184.6","1,171.8","1,168.3","1,253.2",7.3
*(지배)당기순이익,53.4,61.8,7.8,16.9,116.6,591.9
비지배주주지분,10.2,13.4,0.0,,,
*(비지배)당기순이익,1.1,3.3,2.4,,,
수권주식수,"20,000","20,000","20,000","20,000","20,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"9,374","10,953","10,953","10,953","10,953",0
보통주,"9,374","10,953","10,953","10,953","10,953",0
우선주,,,,,,
