항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,669.9","3,951.6","6,471.7","8,343.1","8,241.1",-1.2
유동자산,"2,148.8","1,413.4","3,471.1","4,345.0","4,843.3",11.5
재고자산,44.0,51.8,174.0,173.0,209.0,20.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,497.1,222.1,2.8,148.6,"5,263.0"
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,809.8,"1,405.7",825.7,-41.3
단기금융자산,857.2,100.6,"1,050.7","1,507.2","2,667.1",77.0
매출채권및기타채권,116.5,95.0,289.1,259.8,292.0,12.4
당기법인세자산(선급법인세),0.1,4.8,12.5,15.0,35.0,133.5
계약자산,,,,,,
반품(환불)자산,,,1.3,0.8,0.6,-20.9
배출권,,,,,,
기타유동자산,9.9,10.2,15.3,14.7,41.4,182.6
현금및현금성자산,"1,121.1",599.3,716.7,966.2,623.8,-35.4
매각예정비유동자산및처분자산,,54.5,179.6,,,
비유동자산,521.0,"2,538.2","3,000.6","3,998.0","3,397.8",-15.0
유형자산,435.2,335.2,409.1,401.9,392.5,-2.3
무형자산,9.8,0.9,36.4,38.4,30.7,-20.2
비유동생물자산,,,,,,
투자부동산,55.5,50.2,277.6,272.2,249.6,-8.3
투자자산,20.5,"2,151.9","2,022.1","3,040.2","2,496.7",-17.9
장기매출채권및기타채권,,,,,,
이연법인세자산,,,,27.9,22.1,-20.8
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,0.5,0.5,-8.6
배출권,,,,,,
기타비유동자산,,,255.3,217.0,205.8,-5.2
기타금융업자산,,,,,,
*순자산1,"1,495.6","1,955.1","5,175.4","6,900.4","7,043.6",2.1
*순자산2,"1,485.7","1,954.2","5,138.9","6,862.0","7,013.0",2.2
부채총계,"1,174.3","1,996.4","1,296.4","1,442.7","1,197.5",-17.0
유동부채,549.4,998.3,"1,086.6",850.9,"1,107.6",30.2
단기사채,378.4,669.1,634.1,461.3,659.5,43.0
단기차입금,105.9,100.0,131.7,124.7,120.9,-3.0
유동성장기부채,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,176.0,218.5,173.3,219.9,26.9
매입채무및기타채무,64.5,52.8,79.7,73.8,88.7,20.3
유동종업원급여충당부채,,,,,,
단기충당부채,0.4,0.4,16.8,8.0,8.1,1.3
당기법인세부채(미지급법인세),0.2,,,8.7,4.0,-54.6
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,,,5.8,1.2,6.5,444.2
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,624.9,998.2,209.7,591.7,89.9,-84.8
사채,502.1,925.7,76.0,263.4,,
장기차입금,,,,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,38.9,255.4,3.8,-98.5
장기매입채무및기타채무,1.7,1.0,5.4,4.7,4.2,-10.7
비유동종업원급여충당부채,1.7,3.5,67.9,62.3,58.2,-6.5
장기충당부채,,,0.1,6.0,8.0,31.7
이연법인세부채,119.3,68.0,21.5,,15.8,
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,986.4,"1,694.8",849.5,856.5,789.8,-7.8
*순부채,-991.8,592.8,-899.1,"-1,518.1",-808.3,46.8
*CAPEX,0.8,40.4,78.5,25.8,13.8,-46.4
자본총계,"1,495.6","1,955.1","5,175.4","6,900.4","7,043.6",2.1
지배주주지분,"1,495.6","1,955.1","2,696.3","3,189.8","3,359.5",5.3
자본금,248.9,459.5,768.6,914.7,995.8,8.9
신종자본증권,,,,,,
자본잉여금,"1,203.8","1,912.0","2,706.0","3,476.0","3,780.2",8.8
기타자본,,,,9.1,9.1,0.0
기타포괄이익누계액,-0.9,-133.8,-387.9,-356.4,-373.0,-4.7
이익잉여금,43.8,-282.6,-390.3,-853.7,"-1,052.5",-23.3
*(지배)당기순이익,23.4,-321.1,-108.4,-464.9,-180.0,61.3
비지배주주지분,,,"2,479.1","3,710.6","3,684.1",-0.7
*(비지배)당기순이익,,,291.6,138.2,55.0,-60.2
수권주식수,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"49,775","91,902","153,726","182,946","199,155",9
보통주,"49,775","91,902","153,726","182,946","199,155",9
우선주,,,,,,
