항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"1,501.6","2,383.8","3,220.8","3,443.0","4,588.0",33.3
유동자산,883.2,"1,555.5","2,049.3","2,048.5","1,917.7",-6.4
재고자산,314.9,494.4,487.6,369.4,527.4,42.8
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,,202.5,204.0,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,0.0,0.0,0.0,0.0,300.0
상각후원가측정금융자산,,,,,,
단기금융자산,3.5,2.0,48.8,4.2,1.8,-58.3
매출채권및기타채권,410.0,551.0,607.1,547.9,519.5,-5.2
당기법인세자산(선급법인세),,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,82.6,72.2,60.0,54.4,47.7,-12.2
현금및현금성자산,72.1,435.8,643.3,630.7,821.2,30.2
매각예정비유동자산및처분자산,,,,238.0,,
비유동자산,618.5,828.3,"1,171.5","1,394.5","2,670.3",91.5
유형자산,557.5,528.7,557.7,572.6,737.2,28.7
무형자산,1.2,1.2,0.9,20.6,738.1,"3,479.5"
비유동생물자산,,,,,,
투자부동산,,244.8,241.1,7.2,26.2,261.5
투자자산,28.2,34.0,344.0,763.3,932.2,22.1
장기매출채권및기타채권,1.1,0.3,,,,
이연법인세자산,15.1,18.1,3.1,11.9,223.9,"1,788.3"
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,15.3,1.2,24.7,18.8,12.7,-32.5
기타금융업자산,,,,,,
*순자산1,907.5,"1,248.5","1,726.3","2,231.4","3,508.1",57.2
*순자산2,906.3,"1,247.3","1,725.4","2,210.8","2,770.0",25.3
부채총계,594.1,"1,135.3","1,494.5","1,211.6","1,079.9",-10.9
유동부채,467.5,867.4,"1,325.0","1,200.5","1,047.4",-12.8
단기사채,,200.8,525.1,299.6,270.4,-9.8
단기차입금,174.4,194.4,316.3,316.8,324.5,2.4
유동성장기부채,52.5,42.5,55.0,155.0,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,3.6,25.8,35.3,36.9
매입채무및기타채무,225.2,401.8,410.5,362.6,375.3,3.5
유동종업원급여충당부채,,,,,,
단기충당부채,,,,4.6,5.3,15.3
당기법인세부채(미지급법인세),9.8,11.1,2.1,0.4,8.3,"2,192.2"
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,5.6,16.7,12.5,35.7,28.2,-21.1
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,126.6,267.8,169.4,11.1,32.5,193.6
사채,,46.5,,,,
장기차입금,125.0,220.0,160.0,,,
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,,,4.3,6.9,8.2,19.8
장기매입채무및기타채무,0.7,0.7,0.5,1.3,2.7,108.2
비유동종업원급여충당부채,0.8,0.6,1.6,1.7,19.6,"1,076.0"
장기충당부채,,,3.0,1.2,1.8,57.2
이연법인세부채,0.1,,,0.0,0.0,-15.1
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,351.9,704.3,"1,064.4",781.0,606.8,-22.3
*순부채,279.7,268.5,218.5,-53.7,-214.4,-299.5
*CAPEX,11.1,35.9,102.5,20.6,45.9,122.9
자본총계,907.5,"1,248.5","1,726.3","2,231.4","3,508.1",57.2
지배주주지분,907.5,"1,248.5","1,726.3","2,212.3","3,432.3",55.1
자본금,48.8,79.2,118.0,589.5,984.0,66.9
신종자본증권,,,,,,
자본잉여금,54.9,309.1,637.5,830.0,"2,069.9",149.4
기타자본,-15.1,-15.1,84.9,-15.1,-285.0,"-1,783.5"
기타포괄이익누계액,1.3,1.5,1.0,15.9,61.5,287.8
이익잉여금,817.6,873.9,884.9,792.1,601.9,-24.0
*(지배)당기순이익,49.3,77.9,-0.8,-95.5,-176.3,-84.6
비지배주주지분,,,,19.1,75.8,297.6
*(비지배)당기순이익,,,,-2.6,-1.8,32.4
수권주식수,"100,000","1,000,000","1,000,000","1,000,000","1,000,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"9,765","15,831","23,609","117,905","196,805",67
보통주,"9,765","15,831","23,609","117,905","196,542",67
우선주,,,,,263,
