항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"5,952.9","6,391.0","7,088.6","7,659.9","8,099.5","8,717.0",5.7,7.6
유동자산,"1,970.0","2,140.1","2,645.9","3,140.7","3,186.0","3,904.0",1.4,22.5
재고자산,"1,116.1","1,162.0","1,410.1","1,663.8","1,819.9",,9.4,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,186.8,6.8,,-96.4,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,14.9,17.8,81.4,,71.7,,,
매출채권및기타채권,695.9,757.6,861.9,838.6,951.0,,13.4,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,29.3,71.0,62.3,75.7,73.3,,-3.2,
현금및현금성자산,113.8,131.7,230.2,375.9,263.3,,-29.9,
매각예정비유동자산및처분자산,,,,,,,,
비유동자산,"3,982.9","4,250.9","4,442.7","4,519.2","4,913.5",,8.7,
유형자산,"3,448.9","3,815.7","3,919.8","4,043.0","4,119.2",,1.9,
무형자산,75.3,108.0,80.7,75.2,70.9,,-5.7,
비유동생물자산,,,,,,,,
투자부동산,,,120.7,119.4,118.1,,-1.1,
투자자산,425.6,292.9,168.3,162.3,485.0,,198.8,
장기매출채권및기타채권,11.4,15.5,13.4,12.9,14.8,,14.3,
이연법인세자산,4.2,3.2,2.7,,,,,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,17.5,15.8,137.2,106.3,105.5,,-0.8,
기타금융업자산,,,,,,,,
*순자산1,"3,008.4","3,081.7","3,289.9","3,769.8","4,298.7",,14.0,
*순자산2,"2,933.2","2,973.7","3,209.3","3,694.6","4,227.8",,14.4,
부채총계,"2,944.5","3,309.3","3,798.7","3,890.1","3,800.9","3,931.0",-2.3,3.4
유동부채,"2,021.3","1,939.1","1,963.3","2,673.1","2,363.7","2,492.0",-11.6,5.4
단기사채,,,,,,,,
단기차입금,857.9,"1,101.6","1,084.0","1,298.4","1,381.7",,6.4,
유동성장기부채,877.4,446.5,366.3,"1,010.0",672.8,,-33.4,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,,,,,,
매입채무및기타채무,260.0,350.0,453.3,284.9,231.5,,-18.7,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),22.3,31.3,44.7,70.5,66.4,,-5.8,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,1.2,0.5,1.0,0.8,1.7,,104.8,
기타유동부채,2.4,9.2,13.9,8.4,9.6,,13.4,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,923.2,"1,370.2","1,835.4","1,217.0","1,437.1","1,440.0",18.1,0.2
사채,,500.0,"1,000.0",500.0,430.0,,-14.0,
장기차입금,721.0,685.8,765.8,667.2,945.0,,41.6,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,3.4,0.4,3.6,4.2,0.8,,-80.3,
장기매입채무및기타채무,47.1,50.2,3.2,2.3,2.2,,-4.5,
비유동종업원급여충당부채,58.8,60.6,16.9,13.1,13.0,,-0.2,
장기충당부채,,,,,,,,
이연법인세부채,92.9,73.2,45.9,30.3,46.1,,52.5,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"2,456.3","2,733.9","3,219.3","3,479.5","3,429.9",,-1.4,
*순부채,"2,327.6","2,584.3","2,908.0","2,916.8","3,088.1","2,084.0",5.9,-32.5
*CAPEX,465.7,606.6,475.4,521.9,381.4,257.0,-26.9,-32.6
자본총계,"3,008.4","3,081.7","3,289.9","3,769.8","4,298.7","4,786.0",14.0,11.3
지배주주지분,"2,699.1","2,736.1","2,956.1","3,380.6","3,877.6","4,365.0",14.7,12.6
자본금,60.8,60.8,60.8,60.8,60.8,61.0,0.0,0.3
신종자본증권,,,,,,,,
자본잉여금,489.8,489.8,489.8,489.8,489.8,,0.0,
기타자본,-48.8,-147.0,-146.8,-145.5,-145.9,,-0.3,
기타포괄이익누계액,4.8,-89.4,-147.3,-199.9,-163.4,,18.3,
이익잉여금,"2,192.5","2,421.8","2,699.6","3,175.3","3,636.3",,14.5,
*(지배)당기순이익,230.8,257.4,317.2,530.0,536.9,,1.3,
비지배주주지분,309.3,345.6,333.8,389.2,421.0,,8.2,
*(비지배)당기순이익,33.2,36.5,56.5,62.6,56.1,,-10.5,
수권주식수,"40,000","40,000","40,000","40,000","40,000",,0,
1주당금액,500,500,500,500,500,,0,
발행주식수,"11,569","11,569","11,569","11,569","11,569",,0,
보통주,"11,569","11,569","11,569","11,569","11,569",,0,
우선주,,,,,,,,
