항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
자산총계,"4,973.9","5,459.6","5,638.6","5,645.0","6,124.9","7,150.0",8.5,16.7
유동자산,"1,026.3",944.5,"1,154.8","1,437.5","1,851.6","2,000.0",28.8,8.0
재고자산,169.4,195.2,201.9,152.0,239.2,,57.3,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,,,,
기타포괄손익-공정가치측정금융자산,,,,,0.0,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,3.1,3.8,3.8,139.6,732.3,,424.6,
매출채권및기타채권,596.5,567.6,579.1,635.9,654.5,,2.9,
당기법인세자산(선급법인세),,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,3.8,1.3,,,,
기타유동자산,6.9,9.1,8.5,7.3,16.7,,128.4,
현금및현금성자산,250.6,168.8,357.8,461.1,208.9,,-54.7,
매각예정비유동자산및처분자산,,,,40.3,,,,
비유동자산,"3,947.6","4,515.1","4,483.8","4,207.5","4,273.2",,1.6,
유형자산,"1,974.7","2,693.3","2,686.8","2,432.9","2,340.6",,-3.8,
무형자산,"1,811.3","1,791.9","1,771.0","1,750.5","1,778.6",,1.6,
비유동생물자산,,,,,,,,
투자부동산,134.9,1.6,1.5,1.0,129.9,,"13,476.4",
투자자산,0.4,0.4,16.3,15.7,15.1,,-3.7,
장기매출채권및기타채권,26.3,27.9,8.2,7.6,9.0,,19.1,
이연법인세자산,,,,,,,,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,,,,,,,,
기타금융업자산,,,,,,,,
*순자산1,"2,457.7","2,654.3","2,862.2","3,077.4","3,212.4",,4.4,
*순자산2,646.4,862.4,"1,091.2","1,327.0","1,433.8",,8.1,
부채총계,"2,516.2","2,805.3","2,776.4","2,567.6","2,912.5","3,260.0",13.4,11.9
유동부채,784.7,679.3,782.6,"1,284.9","1,795.8","2,140.0",39.8,19.2
단기사채,,,,,,,,
단기차입금,1.0,100.2,83.1,63.6,97.5,,53.2,
유동성장기부채,298.8,49.3,198.1,698.3,"1,146.7",,64.2,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,,,37.3,43.2,7.4,,-82.9,
매입채무및기타채무,438.5,499.1,435.6,420.3,521.8,,24.1,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,,,,,,
당기법인세부채(미지급법인세),35.9,23.4,27.6,58.0,21.5,,-63.0,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,10.6,7.2,0.8,1.5,1.0,,-29.3,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"1,731.5","2,126.0","1,993.8","1,282.8","1,116.6","1,120.0",-12.9,0.3
사채,,498.4,499.0,,937.3,,,
장기차입금,"1,666.7","1,529.6","1,337.2","1,142.6",,,,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,,,33.8,2.0,1.9,,-7.3,
장기매입채무및기타채무,,8.7,10.5,14.4,22.6,,56.3,
비유동종업원급여충당부채,27.8,33.3,23.6,25.2,25.2,,0.1,
장기충당부채,,,,,,,,
이연법인세부채,30.8,56.1,89.7,98.5,129.6,,31.6,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,6.2,,,,,,,
기타금융업부채,,,,,,,,
*이자발생부채,"1,966.4","2,177.5","2,187.9","1,948.4","2,189.8",,12.4,
*순부채,"1,715.9","2,008.7","1,830.0","1,351.6","1,253.0","1,660.0",-7.3,32.5
*CAPEX,158.8,703.9,258.6,136.3,286.7,800.0,110.3,179.0
자본총계,"2,457.7","2,654.3","2,862.2","3,077.4","3,212.4","3,890.0",4.4,21.1
지배주주지분,"2,457.7","2,654.3","2,862.2","3,077.4","3,212.4","3,890.0",4.4,21.1
자본금,710.5,710.5,710.5,710.5,710.5,710.0,0.0,-0.1
신종자본증권,,,,,,,,
자본잉여금,"1,157.0","1,157.0","1,157.0","1,157.0","1,157.0",,0.0,
기타자본,,,,,,,,
기타포괄이익누계액,0.0,0.0,0.0,0.0,0.0,,-11.7,
이익잉여금,590.2,786.8,994.7,"1,209.9","1,344.9",,11.2,
*(지배)당기순이익,279.4,214.2,283.9,323.0,303.0,,-6.2,
비지배주주지분,,,,,,,,
*(비지배)당기순이익,,,,,,,,
수권주식수,"30,000","30,000","30,000","30,000","30,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"14,210","14,210","14,210","14,210","14,210",,0,
보통주,"14,210","14,210","14,210","14,210","14,210",,0,
우선주,,,,,,,,
