항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"1,781,994.5","1,806,557.5","1,945,122.2","2,093,442.1","2,339,464.2","2,420,492.5",11.8,3.5
유동자산,"484,397.3","471,435.1","459,046.7","510,903.1","533,127.6","692,564.7",4.3,29.9
재고자산,"102,799.0","107,148.6","116,638.5","113,337.3","116,456.4",,2.8,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,"127,701.0","96,448.7","93,143.8","127,053.9","122,499.8",,-3.6,
기타포괄손익-공정가치측정금융자산,,96.8,372.6,368.3,251.5,,-31.7,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,963.2,482.8,295.7,184.7,,-37.5,
단기금융자산,"78,625.0","79,411.7","73,426.3","73,450.2","70,523.8",,-4.0,
매출채권및기타채권,"72,031.4","72,061.5","72,450.6","76,280.2","77,219.1",,1.2,
당기법인세자산(선급법인세),912.6,972.7,"1,120.5","1,388.5",473.5,,-65.9,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,"13,822.2","14,523.8","14,477.2","17,062.9","17,282.1",,1.3,
현금및현금성자산,"88,215.3","91,136.3","86,819.7","98,621.4","127,955.5",,29.7,
매각예정비유동자산및처분자산,290.7,"8,671.9",114.9,"3,044.7",281.2,,-90.8,
비유동자산,"785,917.1","790,105.8","863,489.2","885,887.0","996,045.2",,12.4,
유형자산,"298,271.4","305,456.1","328,315.2","340,922.3","355,430.8",,4.3,
무형자산,"48,093.4","49,213.8","52,665.0","56,775.7","58,469.9",,3.0,
비유동생물자산,,,,,,,,
투자부동산,"1,995.0","1,893.3","1,714.9","1,609.7","1,566.6",,-2.7,
투자자산,"199,100.2","194,789.9","222,380.8","227,663.5","262,748.1",,15.4,
장기매출채권및기타채권,"13,515.4","8,931.6","8,338.4","8,274.8","8,790.4",,6.2,
이연법인세자산,"11,239.0","18,463.3","23,401.0","28,474.5","22,248.3",,-21.9,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,"213,702.7","211,357.7","226,673.9","222,166.6","286,791.1",,29.1,
기타금융업자산,"511,680.2","545,016.6","622,586.3","696,652.1","810,291.3",,16.3,
*순자산1,"747,573.5","738,960.1","763,657.5","763,409.7","826,157.9",,8.2,
*순자산2,"699,480.2","689,746.3","710,992.6","706,634.0","767,688.0",,8.6,
부채총계,"1,034,421.0","1,067,597.4","1,181,464.7","1,330,032.4","1,513,306.3","1,530,041.2",13.8,1.1
유동부채,"431,607.1","494,384.1","533,141.0","594,595.3","642,367.9","652,507.7",8.0,1.6
단기사채,699.9,,,,,,,
단기차입금,"98,896.6","122,498.5","125,706.9","137,806.7","130,878.4",,-5.0,
유동성장기부채,"130,985.5","141,049.3","157,785.6","161,040.1","205,789.0",,27.8,
당기손익-공정가치측정금융부채,,1.5,45.3,52.9,6.7,,-87.3,
상각후원가측정금융부채,,,,,1.5,,,
유동금융부채,256.5,441.4,"1,378.3","2,365.2","2,216.3",,-6.3,
매입채무및기타채무,"167,585.2","173,024.3","183,761.4","198,243.5","202,125.2",,2.0,
유동종업원급여충당부채,,,,,,,,
단기충당부채,"18,099.8","32,918.7","34,620.3","63,607.7","66,646.5",,4.8,
당기법인세부채(미지급법인세),"1,515.3","1,508.0","3,701.0","5,487.3","7,519.3",,37.0,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,"13,568.3","15,748.5","26,142.2","23,851.2","27,185.0",,14.0,
매각예정으로분류된처분자산에포함된부채,,"7,194.0",,"2,140.7",,,,
비유동부채,"602,813.9","573,213.3","648,323.7","735,437.1","870,938.4","877,532.5",18.4,0.8
사채,"364,541.9","369,561.1","418,058.1","487,953.6","634,588.1",,30.1,
장기차입금,"124,881.4","99,852.5","112,170.9","127,267.2","106,677.3",,-16.2,
당기손익-공정가치측정금융부채,,90.6,316.3,257.6,534.3,,107.4,
상각후원가측정금융부채,,,,,11.3,,,
비유동금융부채,"4,380.7","2,884.5","7,791.7","10,493.1","8,160.1",,-22.2,
장기매입채무및기타채무,"3,204.4","2,536.2","10,450.1","9,934.7","9,672.0",,-2.6,
비유동종업원급여충당부채,"1,572.1","4,332.5","4,126.0","2,475.7",791.7,,-68.0,
장기충당부채,"48,444.6","35,080.4","36,829.0","40,101.2","42,141.4",,5.1,
이연법인세부채,"32,347.1","33,203.5","35,030.8","32,775.7","36,893.3",,12.6,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,,,,,,,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,"23,441.7","25,672.1","23,551.0","24,178.3","31,469.0",,30.1,
기타금융업부채,,,,,,,,
*이자발생부채,"720,010.9","733,053.5","821,762.9","921,948.5","1,087,992.3",,18.0,
*순부채,"426,518.0","465,045.4","568,017.8","623,412.3","767,607.4","727,595.6",23.1,-5.2
*CAPEX,"30,550.2","32,264.9","35,867.2","46,878.4","43,043.3","41,262.6",-8.2,-4.1
자본총계,"747,573.5","738,960.1","763,657.5","763,409.7","826,157.9","890,451.8",8.2,7.8
지배주주지분,"691,034.8","679,739.7","700,658.0","694,806.3","749,861.2","808,114.7",7.9,7.8
자본금,"14,889.9","14,889.9","14,889.9","14,889.9","14,889.9","14,890.0",0.0,0.0
신종자본증권,,,,,,,,
자본잉여금,"42,012.1","42,012.1","41,970.2","41,900.9","40,702.6",,-2.9,
기타자본,"-16,401.0","-11,552.4","-15,168.2","-17,005.9","-19,683.9",,-15.8,
기타포괄이익누계액,"-22,789.6","-30,510.8","-23,530.2","-34,096.6","-17,726.0",,48.0,
이익잉여금,"673,323.3","664,900.8","682,496.3","689,118.0","731,678.6",,6.2,
*(지배)당기순이익,"40,328.2","15,080.8","29,800.5","14,244.4","49,423.6",,247.0,
비지배주주지분,"56,538.7","59,220.4","62,999.5","68,603.4","76,296.7",,11.2,
*(비지배)당기순이익,"5,135.8","1,369.4","2,056.0","5,001.2","7,507.2",,50.1,
수권주식수,"600,000","600,000","600,000","600,000","600,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"285,479","276,939","276,939","276,939","276,939",,0,
보통주,"220,276","213,668","213,668","213,668","213,668",,0,
우선주,"65,202","63,271","63,271","63,271","63,271",,0,
