항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"42,066.6","27,336.2","24,702.2","21,938.6","23,852.4",8.7
유동자산,"18,941.6","17,209.1","13,005.4","10,675.2","9,490.0",-11.1
재고자산,"7,095.3","5,192.0","3,637.6","1,671.6","1,471.1",-12.0
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,295.4,196.5,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,39.6,41.3,327.2,692.2
단기금융자산,329.5,200.2,"1,164.4",897.5,451.9,-49.6
매출채권및기타채권,"6,011.8","1,501.9","1,926.7",998.9,"1,259.5",26.1
당기법인세자산(선급법인세),,,,,,
계약자산,,"1,926.1","2,132.1","2,038.8","2,677.5",31.3
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,"4,049.7","2,350.8","2,626.6","2,756.4","2,119.0",-23.1
현금및현금성자산,"1,454.4","2,290.0","1,224.3","2,138.9","1,183.1",-44.7
매각예정비유동자산및처분자산,0.8,"3,452.7",57.7,131.8,0.8,-99.4
비유동자산,"23,124.9","10,127.1","11,696.8","11,263.4","14,362.4",27.5
유형자산,"17,923.2","6,387.7","6,151.2","5,961.0","9,234.9",54.9
무형자산,327.6,207.1,72.2,66.3,62.1,-6.4
비유동생물자산,,,,,,
투자부동산,682.3,676.0,644.9,615.8,598.9,-2.8
투자자산,"3,629.6","2,752.1","2,881.5","2,698.7","2,597.0",-3.8
장기매출채권및기타채권,520.1,77.3,28.5,30.0,3.4,-88.7
이연법인세자산,,,,,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,42.1,27.0,"1,918.7","1,891.5","1,866.1",-1.3
기타금융업자산,,,,,,
*순자산1,"5,772.0","-7,081.9","2,449.9","3,200.0","4,320.1",35.0
*순자산2,"5,444.4","-7,288.9","2,377.8","3,133.7","4,258.0",35.9
부채총계,"36,294.6","34,418.1","22,252.3","18,738.5","19,532.3",4.2
유동부채,"33,294.2","21,401.5","18,452.2","10,345.6","9,499.9",-8.2
단기사채,,,,,,
단기차입금,"2,437.9","1,048.2",,,,
유동성장기부채,"21,390.7","4,752.6","9,290.6","1,507.9","1,507.9",0.0
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,619.3,168.2,262.4,292.1,286.9,-1.8
매입채무및기타채무,"8,131.3","3,255.7","3,106.2","3,104.4","3,147.8",1.4
유동종업원급여충당부채,,,,,,
단기충당부채,123.9,522.7,503.2,557.9,"1,439.4",158.0
당기법인세부채(미지급법인세),,,,,,
계약부채,,"3,318.8","3,859.9","3,599.7","2,988.0",-17.0
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,591.2,172.9,"1,429.9","1,283.6",130.0,-89.9
매각예정으로분류된처분자산에포함된부채,,"8,162.4",,,,
비유동부채,"3,000.4","13,016.6","3,800.1","8,392.9","10,032.4",19.5
사채,,204.0,,288.8,284.6,-1.5
장기차입금,826.4,"10,717.9",39.3,"5,070.7","5,010.6",-1.2
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
비유동금융부채,105.5,100.1,"1,844.1","1,848.8","1,835.8",-0.7
장기매입채무및기타채무,,,,,,
비유동종업원급여충당부채,987.5,967.3,799.2,698.4,608.3,-12.9
장기충당부채,126.4,156.2,198.7,194.5,175.7,-9.7
이연법인세부채,894.8,825.8,868.3,235.3,841.9,257.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,59.8,45.3,50.5,56.4,"1,275.5","2,160.2"
기타금융업부채,,,,,,
*이자발생부채,"24,654.9","16,722.6","11,205.8","8,778.1","8,712.2",-0.8
*순부채,"22,939.8","13,981.0","8,581.0","5,700.4","6,750.1",18.4
*CAPEX,305.2,131.7,33.0,41.6,49.1,18.0
자본총계,"5,772.0","-7,081.9","2,449.9","3,200.0","4,320.1",35.0
지배주주지분,"5,779.1","-7,076.7","2,450.9","3,200.6","4,320.7",35.0
자본금,"5,302.6","5,302.6","4,163.7","4,163.7","4,163.7",0.0
신종자본증권,,,,,,
자본잉여금,"7,197.3","7,197.3","10,616.9","10,616.9","10,616.9",0.0
기타자본,-14.2,-14.2,-14.3,-14.3,-14.3,0.0
기타포괄이익누계액,"1,026.9","1,003.6",619.8,614.1,"3,141.0",411.5
이익잉여금,"-7,733.4","-20,566.0","-12,935.2","-12,179.8","-13,586.6",-11.6
*(지배)당기순이익,"-2,780.1","-12,838.5","3,057.5",783.0,"-1,398.3",-278.6
비지배주주지분,-7.2,-5.2,-1.0,-0.6,-0.7,-17.2
*(비지배)당기순이익,0.3,2.0,4.2,0.4,-0.1,-123.8
수권주식수,"360,000","360,000","360,000","360,000","360,000",0
1주당금액,"5,000","5,000","5,000","5,000","5,000",0
발행주식수,"106,053","106,053","83,274","83,274","83,274",0
보통주,"106,053","106,053","83,274","83,274","83,274",0
우선주,,,,,,
