항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"15,491.5","15,921.7","16,708.9","18,375.3","19,337.1",5.2
유동자산,"7,186.4","7,342.2","7,578.1","8,363.3","8,479.9",1.4
재고자산,"2,490.5","2,870.5","2,499.4","2,530.9","2,491.5",-1.6
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,27.3,,,,
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,,,,,
단기금융자산,"1,308.6","1,332.5","1,955.8","1,772.1","2,632.4",48.5
매출채권및기타채권,"1,849.3","1,955.6","2,273.6","1,752.7","1,926.2",9.9
당기법인세자산(선급법인세),0.6,0.5,0.7,0.7,1.6,116.8
계약자산,,,,,,
반품(환불)자산,,19.9,24.1,19.0,20.2,5.9
배출권,,,,,,
기타유동자산,185.8,184.5,149.9,318.9,161.7,-49.3
현금및현금성자산,"1,351.6",951.3,674.6,"1,968.7","1,246.3",-36.7
매각예정비유동자산및처분자산,,,,,,
비유동자산,"8,305.1","8,579.5","9,130.8","10,012.1","10,857.2",8.4
유형자산,"5,835.0","6,092.1","6,001.6","5,719.6","6,035.1",5.5
무형자산,"1,801.9","1,554.9","1,726.7","1,858.6","2,315.9",24.6
비유동생물자산,,,,,,
투자부동산,148.6,187.8,323.1,223.6,207.0,-7.4
투자자산,284.8,435.5,588.6,"1,680.0","1,452.5",-13.5
장기매출채권및기타채권,68.0,72.5,66.6,50.5,57.2,13.2
이연법인세자산,161.0,191.6,310.3,380.3,648.7,70.5
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,5.7,45.0,114.0,99.4,140.8,41.6
기타금융업자산,,,,,,
*순자산1,"9,393.1","9,643.1","10,161.4","11,169.2","11,570.3",3.6
*순자산2,"7,591.1","8,088.2","8,434.6","9,310.6","9,254.4",-0.6
부채총계,"6,098.5","6,278.6","6,547.6","7,206.1","7,766.7",7.8
유동부채,"2,807.6","3,825.1","2,949.5","3,677.5","5,139.7",39.8
단기사채,,,,,,
단기차입금,57.9,73.0,94.1,570.5,561.1,-1.6
유동성장기부채,899.4,"1,998.6",912.0,907.8,"2,010.3",121.5
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,,,
유동금융부채,,,,,,
매입채무및기타채무,"1,179.6","1,183.5","1,505.8","1,526.5","1,767.4",15.8
유동종업원급여충당부채,131.1,114.0,117.5,134.2,141.9,5.8
단기충당부채,71.2,,,22.5,235.3,945.8
당기법인세부채(미지급법인세),119.1,284.0,115.5,318.9,210.4,-34.0
계약부채,,151.7,176.9,187.1,184.6,-1.3
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,349.3,20.2,27.6,10.1,28.7,184.4
매각예정으로분류된처분자산에포함된부채,,,,,,
비유동부채,"3,290.9","2,453.4","3,598.1","3,528.6","2,627.1",-25.6
사채,"2,893.4","1,794.9","2,892.0","1,996.4",897.4,-55.0
장기차입금,,2.0,,925.8,945.4,2.1
당기손익-공정가치측정금융부채,,,,,182.8,
상각후원가측정금융부채,,,,,,
비유동금융부채,3.8,,36.1,34.7,40.9,17.7
장기매입채무및기타채무,126.3,108.8,102.9,81.4,100.8,23.7
비유동종업원급여충당부채,68.5,49.4,28.9,39.1,35.9,-8.2
장기충당부채,,,,,,
이연법인세부채,199.0,166.6,152.1,149.6,151.5,1.2
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,331.8,386.2,301.5,272.6,-9.6
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,"3,850.6","3,868.5","3,934.2","4,435.2","4,637.8",4.6
*순부채,"1,202.5","1,564.3","1,304.1",694.5,759.2,9.3
*CAPEX,745.9,656.7,399.6,316.3,682.4,115.8
자본총계,"9,393.1","9,643.1","10,161.4","11,169.2","11,570.3",3.6
지배주주지분,"5,446.2","5,696.3","6,175.2","6,853.3","7,305.6",6.6
자본금,290.7,290.7,290.7,290.7,290.7,0.0
신종자본증권,,,,,,
자본잉여금,"1,717.7","1,717.7","1,661.2","1,552.8","1,381.2",-11.1
기타자본,-498.7,-498.6,-497.7,-659.0,-657.9,0.2
기타포괄이익누계액,-45.5,-74.8,-50.7,-53.5,-177.6,-232.0
이익잉여금,"3,982.0","4,261.3","4,771.7","5,722.3","6,469.1",13.1
*(지배)당기순이익,662.5,298.6,614.9,983.8,788.1,-19.9
비지배주주지분,"3,946.8","3,946.8","3,986.1","4,315.9","4,264.8",-1.2
*(비지배)당기순이익,194.6,28.7,89.0,200.0,211.5,5.7
수권주식수,"100,000","100,000","100,000","100,000","100,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"58,142","58,142","58,142","58,142","58,142",0
보통주,"58,142","58,142","58,142","58,142","58,142",0
우선주,,,,,,
