항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
자산총계,"2,895.3","3,000.1","3,169.9","3,245.2","3,096.1",-4.6
유동자산,"1,419.1","1,594.9","1,706.9","1,835.7","1,782.2",-2.9
재고자산,100.1,227.1,462.2,333.6,402.5,20.7
유동생물자산,,,,,,
당기손익-공정가치측정금융자산,,2.3,6.5,1.4,10.0,597.1
기타포괄손익-공정가치측정금융자산,,,,,,
상각후원가측정유가증권,,,,,,
상각후원가측정금융자산,,4.3,17.4,,,
단기금융자산,46.0,28.5,23.4,85.2,95.1,11.6
매출채권및기타채권,980.1,976.6,739.1,743.9,339.9,-54.3
당기법인세자산(선급법인세),8.0,2.7,2.4,1.5,0.0,-98.1
계약자산,,165.9,123.6,62.0,186.4,200.6
반품(환불)자산,,,,,,
배출권,,,,,,
기타유동자산,61.4,67.8,102.9,53.3,47.6,-10.6
현금및현금성자산,223.6,119.7,229.4,420.6,700.5,66.6
매각예정비유동자산및처분자산,,,,134.2,,
비유동자산,"1,476.2","1,405.2","1,463.0","1,409.4","1,313.9",-6.8
유형자산,"1,348.5","1,335.3","1,344.0","1,304.3","1,225.1",-6.1
무형자산,22.5,21.1,33.0,41.7,27.2,-34.9
비유동생물자산,,,,,,
투자부동산,,,9.9,9.6,9.3,-3.1
투자자산,89.1,48.7,47.2,46.1,51.1,10.9
장기매출채권및기타채권,,,15.6,,,
이연법인세자산,,,,5.4,,
장기당기법인세자산,,,,,,
계약자산,,,,,,
반품(환불)자산,,,,,,
배출권,,,,,,
기타비유동자산,16.1,,13.3,2.3,1.2,-48.4
기타금융업자산,,,,,,
*순자산1,"1,184.5","1,102.6","1,156.8","1,002.3",892.5,-11.0
*순자산2,"1,162.0","1,081.5","1,123.8",960.6,865.3,-9.9
부채총계,"1,710.8","1,897.5","2,013.1","2,242.8","2,203.6",-1.8
유동부채,"1,341.6","1,620.8","1,700.0","1,898.4","1,945.1",2.5
단기사채,35.4,,,,,
단기차입금,503.5,776.0,822.5,"1,039.6","1,055.7",1.6
유동성장기부채,137.9,209.7,154.2,136.7,197.2,44.3
당기손익-공정가치측정금융부채,,,0.4,,,
상각후원가측정금융부채,,1.8,,1.5,20.8,"1,261.3"
유동금융부채,5.2,1.6,7.4,5.5,7.8,41.3
매입채무및기타채무,445.6,458.3,542.2,417.8,525.1,25.7
유동종업원급여충당부채,,,,,,
단기충당부채,,22.1,20.6,9.1,18.8,106.4
당기법인세부채(미지급법인세),25.9,23.4,9.9,12.6,10.9,-13.8
계약부채,74.7,69.1,120.1,162.8,105.0,-35.5
반품(환불)부채,,,,,,
배출부채,,,,,,
기타유동부채,113.4,58.8,22.7,2.8,3.8,35.8
매각예정으로분류된처분자산에포함된부채,,,,109.8,,
비유동부채,369.2,276.7,313.1,344.5,258.5,-25.0
사채,,,,108.1,,
장기차입금,283.4,187.7,216.2,133.6,196.0,46.7
당기손익-공정가치측정금융부채,,,,,,
상각후원가측정금융부채,,,,0.9,0.9,-0.5
비유동금융부채,,0.7,7.0,8.6,0.4,-95.6
장기매입채무및기타채무,0.3,,,,,
비유동종업원급여충당부채,34.1,36.9,65.4,53.3,34.4,-35.4
장기충당부채,6.6,5.4,4.1,3.8,1.8,-52.2
이연법인세부채,44.9,46.0,20.4,36.0,24.9,-30.8
장기당기법인세부채(미지급법인세),,,,,,
계약부채,,,,,,
반품(환불)부채,,,,,,
배출부채,,,,,,
기타비유동부채,,,,,,
기타금융업부채,,,,,,
*이자발생부채,965.4,"1,175.2","1,198.7","1,428.1","1,473.2",3.2
*순부채,695.8,"1,020.4",922.1,920.9,673.0,-26.9
*CAPEX,417.1,61.2,102.5,118.5,52.6,-55.6
자본총계,"1,184.5","1,102.6","1,156.8","1,002.3",892.5,-11.0
지배주주지분,"1,170.5","1,091.6","1,140.8",987.0,879.4,-10.9
자본금,91.6,91.6,91.6,91.6,91.6,0.0
신종자본증권,,,,,,
자본잉여금,191.0,191.0,186.3,186.2,185.7,-0.3
기타자본,-50.8,-50.8,-56.7,-61.4,-61.4,0.0
기타포괄이익누계액,148.9,148.0,3.5,-7.6,5.3,170.2
이익잉여금,789.8,711.9,916.0,778.2,658.2,-15.4
*(지배)당기순이익,-7.8,-30.7,44.4,-139.0,-129.9,6.6
비지배주주지분,14.0,11.0,16.0,15.4,13.1,-14.7
*(비지배)당기순이익,-0.1,-0.6,-5.2,-1.1,0.8,170.9
수권주식수,"30,000","30,000","30,000","30,000","30,000",0
1주당금액,500,500,500,500,500,0
발행주식수,"18,314","18,314","18,314","18,314","18,314",0
보통주,"18,314","18,314","18,314","18,314","18,314",0
우선주,,,,,,
