항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
자산총계,"62,859.8","78,685.7","91,100.2","96,435.0","89,939.3","92,866.8",-6.7,3.3
유동자산,"18,035.3","21,808.4","23,222.0","25,385.5","23,482.2","25,818.1",-7.5,9.9
재고자산,156.6,212.2,228.6,253.2,251.3,,-0.8,
유동생물자산,,,,,,,,
당기손익-공정가치측정금융자산,,,,,146.4,,,
기타포괄손익-공정가치측정금융자산,,,,,,,,
상각후원가측정유가증권,,,,,,,,
상각후원가측정금융자산,,,,,,,,
단기금융자산,394.2,854.4,"1,110.8","1,238.2","1,163.0",,-6.1,
매출채권및기타채권,"14,647.4","14,525.0","14,799.5","15,331.5","14,320.6",,-6.6,
당기법인세자산(선급법인세),55.8,65.4,81.3,60.7,90.7,,49.5,
계약자산,,"2,659.4","2,920.2","2,341.4","2,830.2",,20.9,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타유동자산,"1,220.9","1,841.4","1,867.9","2,282.7","2,189.5",,-4.1,
현금및현금성자산,"1,543.0","1,633.3","2,209.1","3,876.2","2,295.0",,-40.8,
매각예정비유동자산및처분자산,17.4,17.2,4.7,1.5,195.5,,"12,936.4",
비유동자산,"44,824.6","56,877.2","67,878.2","71,049.5","66,457.1",,-6.5,
유형자산,"24,295.4","33,064.0","35,189.6","34,962.0","33,120.6",,-5.3,
무형자산,"14,684.0","17,766.6","16,733.4","16,366.6","11,919.8",,-27.2,
비유동생물자산,,,,,,,,
투자부동산,"1,248.7","1,029.0",332.2,"1,045.2",945.1,,-9.6,
투자자산,"1,062.0","2,625.5","2,047.9","5,229.6","7,055.0",,34.9,
장기매출채권및기타채권,"1,258.8",162.5,423.7,661.5,828.6,,25.3,
이연법인세자산,261.3,83.6,552.9,108.4,170.6,,57.3,
장기당기법인세자산,,,,,,,,
계약자산,,,,,,,,
반품(환불)자산,,,,,,,,
배출권,,,,,,,,
기타비유동자산,"2,014.3","2,146.1","12,598.4","12,676.3","12,417.3",,-2.0,
기타금융업자산,,,,,,,,
*순자산1,"27,597.7","31,307.4","36,552.5","40,399.4","40,163.6",,-0.6,
*순자산2,"12,913.7","13,540.8","19,819.0","24,032.9","28,243.8",,17.5,
부채총계,"35,262.1","47,378.3","54,547.7","56,035.6","49,775.7","51,770.1",-11.2,4.0
유동부채,"18,900.7","26,140.1","25,086.9","28,076.1","24,489.2","26,323.5",-12.8,7.5
단기사채,,,,,,,,
단기차입금,"4,769.0","9,139.0","2,726.0","4,191.8","2,615.7",,-37.6,
유동성장기부채,"2,635.1","3,770.8","2,934.6","4,299.1","3,870.3",,-10.0,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
유동금융부채,24.8,51.2,"2,233.3","2,165.6","2,243.3",,3.6,
매입채무및기타채무,"10,715.8","12,275.1","15,158.0","15,224.0","12,563.1",,-17.5,
유동종업원급여충당부채,,,,,,,,
단기충당부채,,,182.9,160.6,88.0,,-45.2,
당기법인세부채(미지급법인세),239.7,226.9,518.7,539.8,409.9,,-24.1,
계약부채,,370.4,468.8,414.1,"1,109.3",,167.8,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타유동부채,516.3,306.7,864.7,"1,081.1","1,589.7",,47.0,
매각예정으로분류된처분자산에포함된부채,,,,,,,,
비유동부채,"16,361.4","21,238.2","29,460.8","27,959.5","25,286.5","25,446.7",-9.6,0.6
사채,"9,879.3","11,676.9","10,180.0","9,356.3","9,297.6",,-0.6,
장기차입금,"4,683.5","4,159.6","5,077.4","4,415.8","1,701.5",,-61.5,
당기손익-공정가치측정금융부채,,,,,,,,
상각후원가측정금융부채,,,,,,,,
비유동금융부채,426.0,414.5,"8,227.2","8,290.4","8,958.8",,8.1,
장기매입채무및기타채무,570.8,"2,623.5","2,535.7","3,360.1","3,165.8",,-5.8,
비유동종업원급여충당부채,792.3,"1,144.7","1,357.3",889.1,385.2,,-56.7,
장기충당부채,0.0,67.2,76.1,354.8,347.2,,-2.1,
이연법인세부채,,,204.0,139.2,308.2,,121.5,
장기당기법인세부채(미지급법인세),,,,,,,,
계약부채,,"1,149.1","1,112.3","1,148.2","1,107.9",,-3.5,
반품(환불)부채,,,,,,,,
배출부채,,,,,,,,
기타비유동부채,9.4,2.7,690.8,5.7,14.3,,151.1,
기타금융업부채,,,,,,,,
*이자발생부채,"22,410.4","29,212.0","31,119.8","32,427.5","28,137.7",,-13.2,
*순부채,"20,656.2","27,223.7","28,532.1","28,003.0","24,981.9","22,949.8",-10.8,-8.1
*CAPEX,"4,846.2","5,196.8","4,144.3","3,122.6","2,124.2","4,970.9",-32.0,134.0
자본총계,"27,597.7","31,307.4","36,552.5","40,399.4","40,163.6","41,096.7",-0.6,2.3
지배주주지분,"23,486.9","26,540.7","29,917.5","33,381.5","35,654.7","36,103.4",6.8,1.3
자본금,"1,140.6","1,140.6","1,140.6","1,140.6","1,140.6","1,140.3",0.0,-0.0
신종자본증권,,"1,992.0","5,481.5","5,481.5","5,481.5",,0.0,
자본잉여금,"22,483.6","22,604.9","22,272.3","23,276.1","23,327.6",,0.2,
기타자본,"-5,111.1","-4,598.1","-4,597.6","-2,841.4","-2,841.4",,0.0,
기타포괄이익누계액,-531.8,-520.1,-500.7,-855.9,"1,069.6",,225.0,
이익잉여금,"5,505.6","5,921.5","6,121.5","7,180.6","7,476.8",,4.1,
*(지배)당기순이익,467.7,526.7,397.3,"1,230.3",547.4,,-55.5,
비지배주주지분,"4,110.8","4,766.7","6,634.9","7,018.0","4,508.9",,-35.8,
*(비지배)당기순이익,74.0,139.3,111.6,195.9,"1,035.4",,428.4,
수권주식수,"100,000","100,000","100,000","100,000","100,000",,0,
1주당금액,"5,000","5,000","5,000","5,000","5,000",,0,
발행주식수,"22,812","22,812","22,812","22,812","22,812",,0,
보통주,"22,812","22,812","22,812","22,812","22,812",,0,
우선주,,,,,,,,
